factura_id,company_id,periodo,monto_facturado,dias_mora,deuda_actual
775,33,7,30816.75,6,39866.63
776,33,8,28343.68,2,28431.89
777,33,9,58158.96,9,918.8
778,33,10,2320.93,9,7473.28
779,33,11,9578.34,3,22611.73
780,33,12,51156.87,8,28960.85
781,33,13,6694.82,3,45034.8
782,33,14,56219.86,2,12950.31
783,33,15,35146.11,4,15463.2
784,33,16,21958.73,3,34640.59
785,33,17,34335.5,7,9485.54
786,33,18,7742.59,8,46661.96
787,33,19,4888.24,8,38983.88
788,33,20,16383.28,3,35784.0
789,33,21,53721.29,6,7900.95
790,33,22,14827.42,0,8973.79
791,33,23,43713.48,1,6434.38
792,33,24,21451.19,0,28341.56
793,34,1,13692.11,5,23335.86
794,34,2,53410.61,9,26512.34
795,34,3,38752.7,5,28400.01
796,34,4,51144.6,6,45787.0
797,34,5,46734.87,6,44129.55
798,34,6,36084.73,4,8143.24
799,34,7,42119.34,5,23296.05
800,34,8,9575.78,0,43142.34
801,34,9,57616.36,8,13162.58
802,34,10,24065.7,0,11290.05
803,34,11,53229.69,2,29821.78
804,34,12,18595.99,3,38053.29
805,34,13,50438.73,5,22379.13
806,34,14,42629.56,6,36067.05
807,34,15,24665.72,5,18055.37
808,34,16,2369.45,2,25690.35
809,34,17,9060.54,1,43076.5
810,34,18,22033.37,7,25815.73
811,34,19,36665.7,6,49841.4
812,34,20,31785.51,2,10827.0
813,34,21,16985.37,5,19743.19
814,34,22,53129.07,6,37831.97
815,34,23,4108.99,6,35403.83
816,34,24,52534.16,3,18698.86
817,35,1,26426.84,9,28344.77
818,35,2,4791.23,1,44219.81
819,35,3,59875.08,8,26036.64
820,35,4,11611.32,0,25523.73
821,35,5,51196.11,0,10159.61
822,35,6,53115.18,5,9394.56
823,35,7,38521.7,4,27324.9
824,35,8,33347.35,2,11442.21
825,35,9,19729.51,2,35002.49
826,35,10,48783.23,2,28852.72
827,35,11,17666.14,7,20925.39
828,35,12,26365.72,7,44065.89
829,35,13,7173.92,8,9899.65
830,35,14,56435.17,2,32639.82
831,35,15,38402.91,0,29485.64
832,35,16,44084.23,3,48455.78
833,35,17,21322.1,5,25410.66
834,35,18,15717.51,6,32579.21
835,35,19,16523.46,8,30148.99
836,35,20,16484.71,0,7916.07
837,35,21,50984.45,8,14035.31
838,35,22,5341.51,1,41617.56
839,35,23,1407.29,1,31199.75
840,35,24,52973.45,8,6736.82
841,36,1,48614.94,7,29291.4
842,36,2,46064.5,3,33903.09
843,36,3,39990.22,7,41128.12
844,36,4,35896.03,8,45343.54
845,36,5,14533.07,3,12806.52
846,36,6,28928.87,2,24832.03
847,36,7,37126.92,7,12516.96
848,36,8,37288.77,5,10925.58
849,36,9,34217.02,3,4123.53
850,36,10,13070.53,5,34638.88
851,36,11,11042.48,9,18156.07
852,36,12,41139.61,4,37422.53
853,36,13,51294.25,2,22854.69
854,36,14,32570.34,3,12474.01
855,36,15,21836.37,0,21015.1
856,36,16,55061.32,6,32921.34
857,36,17,58064.68,9,8439.94
858,36,18,46122.53,0,17661.34
859,36,19,40455.88,6,5458.31
860,36,20,7307.52,2,42659.64
861,36,21,10020.92,6,36544.87
862,36,22,21123.14,6,23363.21
863,36,23,41487.6,9,30918.71
864,36,24,1699.96,0,38181.16
865,37,1,1097.57,7,22363.86
866,37,2,27707.99,6,40298.93
867,37,3,3096.19,4,40232.62
868,37,4,23779.14,0,13013.02
869,37,5,20334.46,2,46741.91
870,37,6,40537.64,9,37437.96
871,37,7,32593.06,2,32222.14
872,37,8,6171.42,2,24502.19
873,37,9,1362.07,7,36688.12
874,37,10,58400.91,3,3629.25
875,37,11,22261.15,0,35249.32
876,37,12,57613.94,0,33300.54
877,37,13,41350.56,8,49972.32
878,37,14,14980.48,6,20189.85
879,37,15,16051.35,3,28699.34
880,37,16,16758.17,3,26123.44
881,37,17,8987.61,9,26416.92
882,37,18,46946.37,9,12623.75
883,37,19,14544.15,9,22708.53
884,37,20,14104.84,9,20275.66
885,37,21,58741.98,2,41845.53
886,37,22,19852.15,1,30267.35
887,37,23,34144.85,0,44576.42
888,37,24,14001.0,1,40725.28
889,38,1,2801.73,78,37738.86
890,38,2,13543.48,1,47955.48
891,38,3,25080.23,70,4740.32
892,38,4,15293.74,77,15459.58
893,38,5,32560.14,9,24215.84
894,38,6,44884.97,36,13607.82
895,38,7,44302.13,5,49948.53
896,38,8,22919.76,0,20668.55
897,38,9,11131.99,0,41231.87
898,38,10,35416.29,107,45906.2
899,38,11,10123.68,117,39836.4
900,38,12,53264.72,83,29489.19
901,38,13,2466.57,7,34607.67
902,38,14,52268.86,82,45847.65
903,38,15,30525.46,56,41318.19
904,38,16,43654.65,5,47745.06
905,38,17,17503.05,94,20026.58
906,38,18,9395.64,61,18114.54
907,38,19,1726.37,106,4124.99
908,38,20,18133.4,114,27563.04
909,38,21,46918.03,9,40399.97
910,38,22,29655.45,8,21041.59
911,38,23,9413.32,27,31777.75
912,38,24,59898.45,117,16939.77
913,39,1,7797.15,1,27897.67
914,39,2,13889.02,3,11110.54
915,39,3,12143.89,97,34327.21
916,39,4,58792.54,25,30360.55
917,39,5,26055.9,81,47596.77
918,39,6,26118.48,3,15409.54
919,39,7,23551.43,6,47322.9
920,39,8,45913.65,3,29333.96
921,39,9,32155.59,17,32225.42
922,39,10,26212.63,28,34215.78
923,39,11,22168.75,2,12727.39
924,39,12,41637.77,4,40032.59
925,39,13,21809.88,99,31616.93
926,39,14,3930.68,6,20127.12
927,39,15,11145.11,7,38209.0
928,39,16,1075.45,7,2813.65
929,39,17,48712.21,0,27952.58
930,39,18,27095.69,97,13464.19
931,39,19,50296.35,37,25385.76
932,39,20,33080.16,4,46745.19
933,39,21,45077.69,5,22724.8
934,39,22,56793.52,42,27610.05
935,39,23,45762.08,22,41653.39
936,39,24,12204.65,2,8253.51
937,40,1,11846.85,5,40887.2
938,40,2,54931.75,6,252.15
939,40,3,40054.48,8,27038.02
940,40,4,47171.93,6,13311.73
941,40,5,48996.83,6,7705.89
942,40,6,10799.89,0,36750.16
943,40,7,52079.9,5,16748.96
944,40,8,5580.52,0,22760.58
945,40,9,50189.73,9,28030.83
946,40,10,20958.65,5,21062.63
947,40,11,40594.53,8,19313.84
948,40,12,41163.69,4,44491.36
949,40,13,5871.7,7,38351.74
950,40,14,30412.25,6,4453.17
951,40,15,13887.74,9,17708.47
952,40,16,54004.98,0,20441.25
953,40,17,48406.49,2,43170.33
954,40,18,56250.19,5,2337.17
955,40,19,58139.62,9,12817.17
956,40,20,13983.96,0,10870.73
957,40,21,5305.39,3,23543.7
958,40,22,41593.49,0,32189.03
959,40,23,1778.67,9,28924.82
960,40,24,33262.92,1,10179.98
961,41,1,18037.24,3,25439.79
962,41,2,48731.16,9,31585.46
963,41,3,32053.81,2,3675.71
964,41,4,25864.63,5,33759.38
965,41,5,15751.55,2,38178.8
966,41,6,5079.9,6,27694.93
967,41,7,56484.45,6,24713.78
968,41,8,35646.8,0,46502.23
969,41,9,49745.32,6,23548.39
970,41,10,37640.32,7,366.26
971,41,11,25466.2,8,17323.47
972,41,12,54397.04,1,32725.63
973,41,13,58479.42,4,29052.83
974,41,14,41590.06,9,14460.49
975,41,15,32065.1,8,25094.52
976,41,16,3922.13,6,11702.39
977,41,17,22448.71,9,26146.23
978,41,18,16676.68,2,8720.73
979,41,19,22685.51,4,43719.12
980,41,20,15090.54,8,9103.99
981,41,21,14291.69,1,40952.63
982,41,22,8814.86,6,32958.46
983,41,23,6906.86,6,39858.18
984,41,24,44035.11,1,26491.6
985,42,1,18551.84,3,49624.52
986,42,2,49274.91,1,32345.5
987,42,3,38392.05,5,43906.63
988,42,4,36534.73,9,28398.21
989,42,5,41186.88,5,11081.98
990,42,6,29731.91,2,9547.64
991,42,7,31744.33,2,14188.27
992,42,8,56721.31,3,25498.84
993,42,9,2353.53,8,24297.2
994,42,10,24901.59,4,21429.52
995,42,11,49456.19,4,21525.69
996,42,12,27709.09,2,5212.87
997,42,13,8327.36,4,43578.48
998,42,14,26209.06,1,6302.51
999,42,15,40437.63,2,42473.4
1000,42,16,38288.48,7,49496.75
1001,42,17,55173.66,7,36590.89
1002,42,18,13319.6,1,3035.04
1003,42,19,2834.23,3,13745.47
1004,42,20,36211.91,5,812.94
1005,42,21,1387.6,2,47565.75
1006,42,22,50791.75,2,49938.85
1007,42,23,33298.58,5,11666.24
1008,42,24,2442.91,6,44926.04
1009,43,1,31846.92,4,6668.1
1010,43,2,51763.61,9,14856.89
1011,43,3,35194.12,1,21893.29
1012,43,4,18374.13,8,9480.92
1013,43,5,18266.93,4,16851.06
1014,43,6,56144.09,4,7049.14
1015,43,7,27138.26,3,31064.29
1016,43,8,15441.35,7,33646.36
1017,43,9,2122.79,0,16731.51
1018,43,10,39381.03,0,45418.85
1019,43,11,21018.0,3,47115.28
1020,43,12,27863.46,8,30989.07
1021,43,13,26933.7,3,8681.19
1022,43,14,9696.98,0,26739.14
1023,43,15,46061.23,9,21107.9
1024,43,16,23901.36,2,38428.36
1025,43,17,34487.37,9,23554.49
1026,43,18,29578.7,0,45707.83
1027,43,19,11781.64,3,37201.17
1028,43,20,3993.0,1,49990.92
1029,43,21,3380.29,0,799.06
1030,43,22,56502.08,4,47099.07
1031,43,23,20644.15,7,5087.85
1032,43,24,38323.9,9,18394.3
1033,44,1,55233.83,5,42257.59
1034,44,2,29231.74,4,4769.1
1035,44,3,32006.81,0,47217.52
1036,44,4,1953.27,2,33686.44
1037,44,5,6614.95,4,23924.17
1038,44,6,47978.27,4,36304.68
1039,44,7,36974.97,4,37254.87
1040,44,8,56669.59,2,36889.38
1041,44,9,54796.19,5,5983.83
1042,44,10,39812.8,3,12760.3
1043,44,11,42457.03,5,22977.39
1044,44,12,59166.05,9,1443.83
1045,44,13,56850.47,9,34901.76
1046,44,14,27805.49,4,27965.85
1047,44,15,49860.54,1,3611.0
1048,44,16,11699.07,4,48331.74
1049,44,17,30176.58,5,20178.72
1050,44,18,46628.58,6,30620.32
1051,44,19,50258.78,1,13834.58
1052,44,20,22909.15,1,48938.08
1053,44,21,47901.35,6,1229.87
1054,44,22,49960.59,8,28990.14
1055,44,23,34620.07,9,38941.92
1056,44,24,56001.19,5,34120.45
1057,45,1,24976.85,2,9257.48
1058,45,2,11936.25,8,43327.23
1059,45,3,21078.44,1,44187.0
1060,45,4,24601.67,8,14340.9
1061,45,5,54216.35,1,3323.01
1062,45,6,34811.95,7,40955.48
1063,45,7,25534.34,20,39752.5
1064,45,8,26565.75,61,5623.41
1065,45,9,15851.14,7,30161.14
1066,45,10,1262.01,24,5053.78
1067,45,11,19589.1,91,780.7
1068,45,12,1721.28,6,5250.68
1069,45,13,56668.03,9,13560.91
1070,45,14,58964.22,58,33158.29
1071,45,15,30870.77,0,5835.88
1072,45,16,21710.29,9,27477.15
1073,45,17,2413.21,9,25898.61
1074,45,18,55699.63,5,35909.66
1075,45,19,26204.43,7,4222.76
1076,45,20,38150.11,3,22424.72
1077,45,21,15477.54,67,14375.89
1078,45,22,21599.06,113,16661.29
1079,45,23,23198.4,32,23137.72
1080,45,24,6030.69,0,43078.69
1081,46,1,6562.63,9,22203.42
1082,46,2,6147.99,5,2343.87
1083,46,3,2737.51,9,5548.31
1084,46,4,33780.17,8,38971.97
1085,46,5,15971.29,8,13375.72
1086,46,6,22042.16,8,28110.3
1087,46,7,20623.02,0,19582.09
1088,46,8,14964.13,9,15643.45
1089,46,9,35665.7,0,40154.38
1090,46,10,30423.69,2,6202.35
1091,46,11,58691.31,1,45231.37
1092,46,12,49695.2,8,17991.5
1093,46,13,43367.03,3,36716.48
1094,46,14,14404.45,1,32010.15
1095,46,15,53203.31,7,33973.36
1096,46,16,33900.74,8,3465.37
1097,46,17,33444.71,9,23081.97
1098,46,18,40436.72,6,21919.25
1099,46,19,55456.13,3,42841.38
1100,46,20,24117.36,6,1524.39
1101,46,21,10122.64,8,30228.87
1102,46,22,56297.94,7,30201.22
1103,46,23,43100.82,6,20237.87
1104,46,24,33365.96,9,40965.01
1105,47,1,43448.27,8,34498.15
1106,47,2,37298.03,0,13338.06
1107,47,3,20220.28,2,34425.13
1108,47,4,26695.83,2,17268.7
1109,47,5,19357.88,3,4044.9
1110,47,6,12125.95,9,11758.79
1111,47,7,32422.58,4,47913.07
1112,47,8,23137.67,9,41352.45
1113,47,9,47765.95,2,43472.78
1114,47,10,13757.76,6,5147.56
1115,47,11,10034.81,4,1150.21
1116,47,12,14620.55,8,8843.22
1117,47,13,28437.18,6,31130.77
1118,47,14,28358.04,7,12427.07
1119,47,15,48495.6,8,6895.05
1120,47,16,12543.12,7,19259.33
1121,47,17,14628.85,4,41447.47
1122,47,18,54898.61,8,27182.38
1123,47,19,17150.66,4,16820.75
1124,47,20,33626.96,6,2958.21
1125,47,21,45550.5,5,17412.65
1126,47,22,38369.44,4,43421.55
1127,47,23,54892.0,2,22996.15
1128,47,24,37644.03,2,27352.86
1129,48,1,12263.18,23,9921.65
1130,48,2,22912.12,55,48534.23
1131,48,3,45998.17,6,47467.95
1132,48,4,30802.16,8,28461.72
1133,48,5,12066.19,106,6705.57
1134,48,6,59541.94,48,1976.57
1135,48,7,55473.12,8,9076.23
1136,48,8,22464.04,68,7409.0
1137,48,9,30817.96,112,4318.19
1138,48,10,19539.98,56,14088.17
1139,48,11,40955.26,4,3553.77
1140,48,12,15446.51,40,19156.09
1141,48,13,16555.73,108,36309.41
1142,48,14,52477.08,25,2119.15
1143,48,15,10144.39,89,9139.38
1144,48,16,32994.75,1,34442.45
1145,48,17,54924.77,44,25563.22
1146,48,18,15964.69,1,8295.33
1147,48,19,28276.59,3,41296.58
1148,48,20,58494.16,47,38136.91
1149,48,21,59380.81,9,33198.55
1150,48,22,35241.8,107,29783.72
1151,48,23,12690.27,5,21875.13
1152,48,24,16207.79,2,17369.18
1153,49,1,53586.55,3,2713.58
1154,49,2,25028.92,8,33703.94
1155,49,3,26037.06,4,18826.91
1156,49,4,9257.4,3,38144.5
1157,49,5,33457.9,2,26238.58
1158,49,6,7627.5,9,12728.34
1159,49,7,54216.27,5,11560.87
1160,49,8,31165.77,6,28955.01
1161,49,9,54017.66,1,44188.66
1162,49,10,34788.46,1,37473.51
1163,49,11,21265.0,0,20038.92
1164,49,12,1592.09,4,37961.17
1165,49,13,9472.06,4,26254.06
1166,49,14,6180.61,7,11056.69
1167,49,15,32348.22,5,19187.19
1168,49,16,49397.58,7,5855.73
1169,49,17,5666.83,0,13550.0
1170,49,18,26173.05,0,21726.17
1171,49,19,42909.96,5,20382.95
1172,49,20,7178.27,0,49231.71
1173,49,21,55853.49,9,15275.85
1174,49,22,6323.84,0,26443.21
1175,49,23,4011.81,7,43157.23
1176,49,24,59634.34,7,15811.4
1177,50,1,31296.45,6,21653.27
1178,50,2,34084.32,1,42823.89
1179,50,3,35722.12,5,43010.58
1180,50,4,23945.71,0,22919.96
1181,50,5,24087.81,0,480.64
1182,50,6,18048.83,7,30733.44
1183,50,7,13196.71,4,32791.5
1184,50,8,51670.56,6,25169.62
1185,50,9,48331.8,5,49131.95
1186,50,10,17495.74,1,35219.74
1187,50,11,41887.45,7,9849.67
1188,50,12,50080.15,3,7018.51
1189,50,13,58674.42,3,28469.45
1190,50,14,26259.23,2,30899.16
1191,50,15,13360.59,6,8002.09
1192,50,16,11701.08,5,29315.33
1193,50,17,26693.89,4,21312.1
1194,50,18,12121.08,2,32015.28
1195,50,19,25448.18,4,38042.63
1196,50,20,3768.52,5,11593.71
1197,50,21,49448.25,5,43697.85
1198,50,22,27643.0,4,18247.08
1199,50,23,18899.71,8,9812.53
1200,50,24,48500.38,1,38462.63
1201,51,1,38781.76,3,34430.16
1202,51,2,2870.69,3,19883.87
1203,51,3,12959.51,2,10436.49
1204,51,4,21957.04,2,15127.47
1205,51,5,12313.3,8,37132.85
1206,51,6,52691.79,8,7672.45
1207,51,7,53720.76,4,19916.82
1208,51,8,48575.78,2,2485.02
1209,51,9,54531.21,8,47907.32
1210,51,10,59086.22,8,45977.72
1211,51,11,13176.5,2,31365.64
1212,51,12,19799.32,9,448.22
1213,51,13,35886.7,8,35509.8
1214,51,14,59650.12,9,5921.01
1215,51,15,18324.57,2,7149.51
1216,51,16,57025.41,7,41101.9
1217,51,17,31357.0,6,871.72
1218,51,18,58819.88,5,26801.24
1219,51,19,51237.94,5,23273.08
1220,51,20,55181.76,8,15922.86
1221,51,21,34951.11,1,39088.15
1222,51,22,8236.95,0,22267.16
1223,51,23,38001.81,7,37946.64
1224,51,24,28841.08,0,27578.81
1225,52,1,28184.07,7,49188.02
1226,52,2,17317.07,5,15109.68
1227,52,3,17670.57,9,13546.32
1228,52,4,54131.24,8,17553.91
1229,52,5,26789.94,0,33092.83
1230,52,6,50140.55,1,11178.76
1231,52,7,50728.01,0,49548.58
1232,52,8,55281.26,4,49725.36
1233,52,9,13870.21,8,22540.71
1234,52,10,15768.72,7,41977.75
1235,52,11,33460.99,3,17732.0
1236,52,12,42426.94,2,29905.4
1237,52,13,30457.52,0,44167.26
1238,52,14,56516.88,9,28100.41
1239,52,15,12071.3,7,26237.75
1240,52,16,57766.14,1,12353.89
1241,52,17,42900.47,5,24354.98
1242,52,18,25341.78,6,35385.41
1243,52,19,56919.76,6,32095.56
1244,52,20,17462.43,2,47001.48
1245,52,21,48538.99,5,20995.94
1246,52,22,17398.04,5,7774.62
1247,52,23,53522.95,6,44952.66
1248,52,24,17244.08,0,19842.49
1249,53,1,9270.05,8,37935.08
1250,53,2,47060.04,3,7909.33
1251,53,3,35818.27,4,13245.44
1252,53,4,51874.9,7,14019.58
1253,53,5,45901.41,9,28130.83
1254,53,6,46118.22,7,11689.32
1255,53,7,18077.48,6,44616.89
1256,53,8,33463.21,1,10539.42
1257,53,9,6599.42,8,41669.21
1258,53,10,18582.25,6,26984.68
1259,53,11,45762.39,3,4665.57
1260,53,12,12575.92,8,2617.68
1261,53,13,46470.14,1,21043.39
1262,53,14,1630.4,8,35390.72
1263,53,15,13885.62,5,39763.7
1264,53,16,45533.61,9,35558.87
1265,53,17,28116.57,2,18940.16
1266,53,18,2887.24,5,41270.14
1267,53,19,35948.57,8,39736.45
1268,53,20,48321.51,0,8310.99
1269,53,21,39547.46,8,8002.2
1270,53,22,23027.87,7,9146.7
1271,53,23,25163.44,8,5746.43
1272,53,24,17930.72,4,30214.55
1273,54,1,29756.46,1,27814.87
1274,54,2,47804.57,1,43967.41
1275,54,3,4525.27,6,20432.11
1276,54,4,48126.13,1,15894.69
1277,54,5,21362.6,9,19537.49
1278,54,6,22250.51,3,45091.33
1279,54,7,8796.55,5,24908.79
1280,54,8,19733.53,5,32542.63
1281,54,9,49510.38,3,5870.43
1282,54,10,8249.46,0,17186.37
1283,54,11,39573.81,6,5876.84
1284,54,12,19743.06,9,23580.12
1285,54,13,29220.64,9,13563.97
1286,54,14,47033.35,3,4302.83
1287,54,15,40720.89,7,9870.8
1288,54,16,14727.72,6,41263.75
1289,54,17,35074.59,9,47155.3
1290,54,18,35531.4,7,32217.41
1291,54,19,12274.13,1,11182.79
1292,54,20,14035.97,4,19782.58
1293,54,21,25751.14,4,20402.31
1294,54,22,52398.85,4,43986.86
1295,54,23,25466.57,4,20293.99
1296,54,24,23381.34,7,9779.82
1297,55,1,8597.66,5,48185.24
1298,55,2,59778.03,2,35977.24
1299,55,3,5997.35,0,43630.23
1300,55,4,31508.62,3,43698.3
1301,55,5,4271.15,9,25940.37
1302,55,6,50107.36,3,11447.18
1303,55,7,51208.04,9,37776.71
1304,55,8,24530.47,5,5069.04
1305,55,9,29623.49,6,42471.2
1306,55,10,29390.39,3,10517.71
1307,55,11,46293.6,3,31385.22
1308,55,12,19550.13,4,21198.55
1309,55,13,34651.7,6,217.84
1310,55,14,15545.02,4,32001.35
1311,55,15,46553.61,1,14715.69
1312,55,16,32952.21,8,34337.45
1313,55,17,42516.82,4,8203.36
1314,55,18,7945.95,0,13776.87
1315,55,19,7258.57,1,4324.36
1316,55,20,3626.4,5,13758.26
1317,55,21,40394.78,8,14379.52
1318,55,22,20841.95,6,10614.56
1319,55,23,49605.84,7,40297.58
1320,55,24,26893.21,0,38000.02
1321,56,1,52869.36,4,11139.8
1322,56,2,30466.61,1,49990.1
1323,56,3,16585.71,5,23714.71
1324,56,4,41870.25,7,26963.06
1325,56,5,2615.66,5,25708.21
1326,56,6,46316.24,8,47079.05
1327,56,7,26507.13,5,9074.53
1328,56,8,39488.53,7,12337.62
1329,56,9,2946.3,5,10839.12
1330,56,10,17096.06,4,32495.23
1331,56,11,1853.2,0,20923.17
1332,56,12,8998.12,5,35777.48
1333,56,13,56374.18,8,47482.02
1334,56,14,44386.02,3,36876.29
1335,56,15,18464.41,0,5665.13
1336,56,16,2726.62,5,32926.72
1337,56,17,38993.42,2,26927.89
1338,56,18,45677.55,5,17087.43
1339,56,19,41977.09,7,29273.38
1340,56,20,6622.41,6,16308.26
1341,56,21,38655.97,7,3986.24
1342,56,22,56199.45,9,48859.82
1343,56,23,11770.83,1,30094.09
1344,56,24,17933.17,7,8948.3
1345,57,1,34128.65,2,45639.65
1346,57,2,10924.61,0,21304.21
1347,57,3,7545.66,1,26079.39
1348,57,4,19631.02,2,29515.15
1349,57,5,20154.23,0,2099.74
1350,57,6,47729.48,9,20714.47
1351,57,7,11236.78,9,16919.99
1352,57,8,24707.78,8,45986.25
1353,57,9,50274.12,2,24290.65
1354,57,10,14766.34,7,41704.71
1355,57,11,25143.71,8,49367.36
1356,57,12,55406.17,8,2077.43
1357,57,13,56548.78,8,24921.09
1358,57,14,5127.41,9,41488.39
1359,57,15,27266.18,6,9644.01
1360,57,16,9008.86,2,6886.98
1361,57,17,8869.01,6,18389.16
1362,57,18,29642.26,4,348.02
1363,57,19,21945.54,4,9043.1
1364,57,20,39653.55,7,28579.72
1365,57,21,49102.58,1,44135.28
1366,57,22,46615.4,6,5684.95
1367,57,23,59838.55,8,47953.6
1368,57,24,25500.25,5,19200.07
1369,58,1,18277.73,8,44576.18
1370,58,2,8576.07,8,1242.22
1371,58,3,33585.81,0,23225.79
1372,58,4,17325.27,6,4428.14
1373,58,5,56065.09,3,37583.2
1374,58,6,34153.25,0,33813.69
1375,58,7,11929.02,7,35652.58
1376,58,8,43635.3,1,23358.05
1377,58,9,12954.77,4,14419.9
1378,58,10,23627.08,9,27271.32
1379,58,11,47205.48,1,12159.3
1380,58,12,39387.33,0,29016.85
1381,58,13,43319.15,8,19612.99
1382,58,14,1041.75,2,12809.69
1383,58,15,24606.06,8,19337.51
1384,58,16,15286.71,2,27724.82
1385,58,17,55932.13,4,44667.93
1386,58,18,54490.56,9,10148.69
1387,58,19,27127.41,7,10225.54
1388,58,20,39636.15,5,14970.02
1389,58,21,51237.94,0,4400.71
1390,58,22,43513.82,6,29721.35
1391,58,23,33216.96,3,16987.82
1392,58,24,37716.47,2,38611.25
1393,59,1,50864.61,7,41168.05
1394,59,2,26140.02,61,16868.13
1395,59,3,21931.15,0,1817.72
1396,59,4,58849.99,9,21594.9
1397,59,5,40978.6,56,29167.93
1398,59,6,58562.61,1,24999.37
1399,59,7,18869.24,98,4757.76
1400,59,8,51748.45,8,27134.47
1401,59,9,31866.76,69,32179.89
1402,59,10,37298.61,26,43225.66
1403,59,11,17353.67,4,37512.64
1404,59,12,12167.98,1,20418.96
1405,59,13,22551.39,107,2236.71
1406,59,14,42268.34,99,21188.47
1407,59,15,26576.83,78,2829.41
1408,59,16,19491.0,7,40675.42
1409,59,17,33148.2,83,23686.12
1410,59,18,44284.91,30,9361.93
1411,59,19,44237.25,63,23282.18
1412,59,20,37758.7,6,3018.66
1413,59,21,9113.91,8,26280.57
1414,59,22,10049.96,0,3968.56
1415,59,23,15415.69,15,29899.91
1416,59,24,16134.34,3,8008.56
1417,60,1,30902.85,3,39170.19
1418,60,2,44662.07,5,11918.63
1419,60,3,6206.64,7,381.25
1420,60,4,33631.5,0,12005.27
1421,60,5,6554.12,6,15370.09
1422,60,6,27289.74,5,47789.89
1423,60,7,33450.55,2,10161.19
1424,60,8,10723.45,2,32470.1
1425,60,9,7998.42,3,18810.88
1426,60,10,25423.1,5,7780.62
1427,60,11,59367.31,2,19046.13
1428,60,12,50433.2,7,41864.77
1429,60,13,23224.15,0,34695.74
1430,60,14,19936.32,0,46619.89
1431,60,15,18853.32,4,21561.87
1432,60,16,14891.57,0,25006.14
1433,60,17,23438.07,0,34275.64
1434,60,18,56848.05,2,46853.02
1435,60,19,23672.9,1,38210.59
1436,60,20,9207.99,7,27683.55
1437,60,21,39501.21,7,15241.03
1438,60,22,33007.82,2,44050.9
1439,60,23,20064.16,7,43851.91
1440,60,24,41954.16,5,23764.84
1441,61,1,55035.41,2,19090.69
1442,61,2,52775.35,0,46055.67
1443,61,3,22007.92,1,25462.98
1444,61,4,45849.38,0,12443.47
1445,61,5,40758.75,0,25979.69
1446,61,6,59672.25,5,4770.1
1447,61,7,40168.43,8,44394.97
1448,61,8,17548.56,9,6072.32
1449,61,9,44651.43,1,36340.57
1450,61,10,42155.86,5,42159.22
1451,61,11,3645.89,8,3153.29
1452,61,12,4171.98,3,22305.45
1453,61,13,59178.51,1,49355.03
1454,61,14,9662.87,8,14799.67
1455,61,15,39935.4,7,18411.02
1456,61,16,4410.44,9,48980.9
1457,61,17,53580.01,4,6439.16
1458,61,18,25782.51,7,20032.92
1459,61,19,48850.65,2,12632.66
1460,61,20,2453.41,5,7441.02
1461,61,21,33844.14,6,44026.83
1462,61,22,57822.5,2,20310.89
1463,61,23,40531.2,3,40410.76
1464,61,24,29423.19,8,5809.63
1465,62,1,31324.88,2,43140.43
1466,62,2,4645.67,7,37108.22
1467,62,3,29082.9,2,44524.02
1468,62,4,12955.96,0,12243.16
1469,62,5,47105.81,2,44361.54
1470,62,6,35353.86,3,43816.7
1471,62,7,9225.31,7,37188.38
1472,62,8,11521.33,5,4199.95
1473,62,9,7334.47,9,14024.92
1474,62,10,13162.07,7,47828.51
1475,62,11,33106.52,1,1325.87
1476,62,12,12315.39,0,6753.32
1477,62,13,30637.54,8,36129.9
1478,62,14,58788.18,5,36058.14
1479,62,15,24693.72,9,49098.16
1480,62,16,47294.3,3,26740.36
1481,62,17,48811.57,6,6319.94
1482,62,18,33956.41,2,35074.74
1483,62,19,6733.69,7,40147.26
1484,62,20,23425.5,0,10189.35
1485,62,21,26025.18,2,2555.21
1486,62,22,34175.57,9,1331.71
1487,62,23,13444.63,8,38590.7
1488,62,24,7840.16,4,19678.39
1489,63,1,20614.12,1,13840.77
1490,63,2,21852.99,0,21291.73
1491,63,3,12077.6,7,39664.61
1492,63,4,1566.29,3,29047.38
1493,63,5,24421.61,4,11233.95
1494,63,6,10454.26,0,9852.07
1495,63,7,56022.05,2,3956.88
1496,63,8,7822.49,8,31677.03
1497,63,9,56673.8,6,6684.87
1498,63,10,27943.84,7,37097.67
1499,63,11,5912.26,0,109.29
1500,63,12,27289.88,4,6321.47
1501,63,13,3872.3,3,48738.78
1502,63,14,27896.45,5,12775.77
1503,63,15,38258.29,0,7776.9
1504,63,16,26552.81,1,4454.88
1505,63,17,13460.83,4,47134.23
1506,63,18,54070.3,3,5720.97
1507,63,19,21718.37,5,28696.06
1508,63,20,3709.19,4,77.38
1509,63,21,49941.12,1,19797.16
1510,63,22,31988.83,1,27519.41
1511,63,23,55003.04,6,4254.6
1512,63,24,15503.5,3,20393.64
1513,64,1,40622.3,6,6256.79
1514,64,2,14704.42,7,48793.19
1515,64,3,55224.44,3,31859.01
1516,64,4,54205.23,4,26587.84
1517,64,5,16628.78,6,6735.51
1518,64,6,29327.69,0,43237.73
1519,64,7,21169.93,9,49432.73
1520,64,8,21412.33,4,11558.47
1521,64,9,3331.21,2,20390.12
