company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat
227,20292330958,Campos Pacífico EIRL,Agroindustria,Huancayo,8109,Mid-Market,1/03/2022,Ejecutivo_28,98,4.37
228,20449481260,Campos Andes EIRL,Agroindustria,Chiclayo,2191,SMB,5/02/2020,Ejecutivo_29,77,4.91
229,20536729466,Logística Andes SAC,Transporte,Arequipa,5630,Enterprise,22/04/2016,Ejecutivo_30,97,4.02
230,20577590175,Constructora Inca EIRL,Construcción,Tacna,6938,Mid-Market,8/12/2024,Ejecutivo_31,70,4.56
231,20374545892,Infraestructura Andes EIRL,Construcción,Chiclayo,787,SMB,10/01/2025,Ejecutivo_32,98,4.98
232,20017012770,Manufactura Sur SAC,Manufactura,Cajamarca,8154,Mid-Market,1/03/2025,Ejecutivo_33,77,4.38
233,20241541520,Medical Sur EIRL,Salud,Lima,4586,Mid-Market,23/11/2018,Ejecutivo_34,77,3.54
234,20103712938,Retail Inca SAC,Retail,Tacna,3026,SMB,14/03/2016,Ejecutivo_35,87,4.44
235,20162713611,Industrial Perú EIRL,Manufactura,Piura,3434,Enterprise,16/07/2019,Ejecutivo_36,38,1.13
236,20622189092,Inversiones Pacífico SAC,Finanzas,Cusco,8833,SMB,21/06/2023,Ejecutivo_37,56,4.12
237,20697311219,Capital Sur SAC,Finanzas,Piura,928,SMB,5/12/2022,Ejecutivo_38,86,4.51
238,20234138999,Comunicaciones Inca EIRL,Telecomunicaciones,Cusco,1848,Enterprise,5/12/2017,Ejecutivo_39,38,1.74
239,20640376137,Software Andes SAC,Tecnología,Cajamarca,4164,Mid-Market,23/04/2024,Ejecutivo_40,78,4.68
240,20552696582,Agro Norte SAC,Agroindustria,Ica,7015,Mid-Market,17/02/2017,Ejecutivo_41,70,3.95
241,20043006848,Industrial Perú SAC,Manufactura,Ica,5048,Mid-Market,29/06/2021,Ejecutivo_42,58,4.55
242,20188924141,Comunicaciones Sur EIRL,Telecomunicaciones,Arequipa,9516,SMB,21/06/2022,Ejecutivo_43,55,4.54
243,20691463031,Medical Norte EIRL,Salud,Lima,2898,Mid-Market,2/07/2018,Ejecutivo_44,32,1.26
244,20421020275,Telecom Inca SAC,Telecomunicaciones,Ica,2218,Enterprise,23/04/2024,Ejecutivo_45,94,3.87
245,20524105648,Learning Pacífico SAC,Educación,Arequipa,516,SMB,22/12/2018,Ejecutivo_46,84,3.61
246,20850792524,Comercial Inca EIRL,Retail,Arequipa,2962,SMB,15/05/2021,Ejecutivo_47,52,3.61
247,20003075622,Constructora Andes SAC,Construcción,Tacna,4684,SMB,25/03/2018,Ejecutivo_48,18,2.5
248,20353654195,Cloud Capital EIRL,Tecnología,Piura,1204,SMB,14/01/2018,Ejecutivo_49,58,3.59
249,20380617445,Learning Perú SAC,Educación,Piura,214,Mid-Market,6/03/2018,Ejecutivo_50,80,3.71
250,20349493759,Academia Perú EIRL,Educación,Cusco,9750,Enterprise,2/06/2021,Ejecutivo_1,76,3.96
251,20603850506,Medical Andes SAC,Salud,Cusco,8321,Enterprise,1/06/2022,Ejecutivo_2,84,3.93
252,20670241038,Comercial Andes SAC,Retail,Lima,8662,Enterprise,22/11/2018,Ejecutivo_3,72,3.93
253,20918261990,Consulting Sur SAC,Finanzas,Chiclayo,2908,SMB,26/06/2022,Ejecutivo_4,68,4.97
254,20565574313,Logística Pacífico EIRL,Transporte,Cajamarca,5354,Enterprise,10/08/2017,Ejecutivo_5,50,4.35
255,20277561853,Agro Andes SAC,Agroindustria,Chiclayo,1677,SMB,5/04/2021,Ejecutivo_6,51,3.77
256,20124903521,Distribuidora Pacífico SAC,Retail,Cajamarca,5317,Enterprise,21/02/2025,Ejecutivo_7,33,1.17
257,20442067883,Clínica Inca SAC,Salud,Lima,2912,Mid-Market,27/08/2023,Ejecutivo_8,69,4.02
258,20100323651,Industrial Capital SAC,Manufactura,Cusco,228,Mid-Market,27/10/2020,Ejecutivo_9,13,1.62
259,20013721510,Agroindustrial Capital SAC,Agroindustria,Trujillo,1362,SMB,3/06/2016,Ejecutivo_10,69,4.01
260,20670662532,Digital Norte EIRL,Tecnología,Lima,227,Mid-Market,22/08/2017,Ejecutivo_11,75,4.76
261,20999347687,Distribuidora Andes SAC,Retail,Cajamarca,1970,SMB,10/04/2023,Ejecutivo_12,70,4.65
262,20638380657,Obras Inca SAC,Construcción,Piura,2530,SMB,26/04/2023,Ejecutivo_13,59,4.94
263,20642059304,Manufactura Norte EIRL,Manufactura,Cajamarca,8449,SMB,6/04/2016,Ejecutivo_14,24,2.86
264,20213348039,Producción Pacífico SAC,Manufactura,Chiclayo,1234,Enterprise,29/05/2023,Ejecutivo_15,96,3.84
265,20239559059,Comunicaciones Capital SAC,Telecomunicaciones,Lima,673,SMB,6/05/2016,Ejecutivo_16,98,4.4
266,20842701039,Logística Capital EIRL,Transporte,Trujillo,3779,Mid-Market,8/02/2020,Ejecutivo_17,97,4.3
267,20593252500,Cloud Inca SAC,Tecnología,Cusco,1711,SMB,20/06/2022,Ejecutivo_18,92,3.8
268,20851569154,Campos Andes SAC,Agroindustria,Arequipa,7535,Enterprise,31/10/2019,Ejecutivo_19,65,4.32
269,20752895392,Logística Sur EIRL,Transporte,Tacna,351,SMB,20/12/2017,Ejecutivo_20,85,4.57
270,20096902959,Market Andes SAC,Retail,Cusco,7168,Mid-Market,8/11/2018,Ejecutivo_21,94,4.86
271,20513552157,Agro Inca SAC,Agroindustria,Chiclayo,3078,Enterprise,23/06/2025,Ejecutivo_22,60,4.27
272,20541006762,Retail Andes SAC,Retail,Tacna,970,Enterprise,1/11/2016,Ejecutivo_23,81,3.6
273,20861793271,Comunicaciones Inca EIRL,Telecomunicaciones,Cusco,272,Enterprise,24/10/2023,Ejecutivo_24,60,4.88
274,20411526218,Software Perú EIRL,Tecnología,Cusco,9103,SMB,4/01/2020,Ejecutivo_25,65,4.09
275,20062962015,Obras Norte EIRL,Construcción,Cajamarca,7918,Mid-Market,23/12/2021,Ejecutivo_26,77,4.09
276,20443106987,Farmacéutica Sur EIRL,Salud,Cusco,2712,SMB,1/09/2023,Ejecutivo_27,68,4.81
277,20149731032,Software Perú EIRL,Tecnología,Lima,298,Enterprise,3/07/2018,Ejecutivo_28,70,4.56
278,20467741862,Comercial Inca SAC,Retail,Lima,1499,Mid-Market,10/12/2019,Ejecutivo_29,69,4.69
279,20047743490,Comunicaciones Andes EIRL,Telecomunicaciones,Huancayo,4278,Enterprise,27/09/2020,Ejecutivo_30,98,4.84
280,20869380686,Constructora Sur EIRL,Construcción,Tacna,9094,Enterprise,7/08/2023,Ejecutivo_31,55,4.02
281,20416089899,Producción Andes EIRL,Manufactura,Trujillo,7439,Enterprise,7/03/2025,Ejecutivo_32,5,1.67
282,20332061632,Infraestructura Andes SAC,Construcción,Chiclayo,5666,SMB,2/03/2016,Ejecutivo_33,64,3.97
283,20168685487,Agroindustrial Pacífico SAC,Agroindustria,Cajamarca,8303,Mid-Market,13/08/2020,Ejecutivo_34,63,4.09
284,20162299911,Cloud Norte EIRL,Tecnología,Cusco,7666,Mid-Market,2/09/2016,Ejecutivo_35,82,4.89
285,20646799702,Obras Capital EIRL,Construcción,Ica,8241,Enterprise,10/05/2024,Ejecutivo_36,75,4.2
286,20065307450,Telecom Norte EIRL,Telecomunicaciones,Trujillo,5215,Mid-Market,6/05/2023,Ejecutivo_37,65,4.8
287,20132475469,Market Pacífico EIRL,Retail,Huancayo,7033,SMB,19/10/2017,Ejecutivo_38,2,1.56
288,20678508214,Ingeniería Inca SAC,Construcción,Ica,7226,Mid-Market,4/03/2023,Ejecutivo_39,28,2.14
289,20233030705,Academia Andes SAC,Educación,Ica,2558,SMB,14/01/2021,Ejecutivo_40,63,4.2
290,20861035797,Clínica Pacífico EIRL,Salud,Arequipa,4886,SMB,24/11/2023,Ejecutivo_41,32,2.99
291,20524140602,Producción Norte EIRL,Manufactura,Piura,5402,Mid-Market,20/08/2019,Ejecutivo_42,67,4.43
292,20334680072,Agro Capital SAC,Agroindustria,Trujillo,586,Enterprise,7/10/2020,Ejecutivo_43,15,1.26
293,20944665743,Transportes Andes EIRL,Transporte,Ica,8943,Enterprise,28/12/2024,Ejecutivo_44,95,4.33
294,20085899441,Distribuidora Norte SAC,Retail,Tacna,5787,SMB,18/05/2023,Ejecutivo_45,8,1.25
295,20444328309,Obras Pacífico EIRL,Construcción,Lima,5021,Mid-Market,23/12/2022,Ejecutivo_46,92,4.56
296,20744666099,Capital Sur SAC,Finanzas,Lima,4666,Mid-Market,30/06/2025,Ejecutivo_47,39,1.26
297,20875842824,Clínica Sur SAC,Salud,Chiclayo,9699,Mid-Market,9/05/2025,Ejecutivo_48,18,1.19
298,20825135346,Industrial Sur EIRL,Manufactura,Piura,3970,SMB,2/07/2020,Ejecutivo_49,11,2.69
299,20717099917,Inversiones Pacífico EIRL,Finanzas,Tacna,3325,Mid-Market,25/09/2018,Ejecutivo_50,77,4.32
300,20846022356,Salud Capital EIRL,Salud,Chiclayo,8254,Mid-Market,3/12/2020,Ejecutivo_1,78,4.73
301,20175250074,Industrial Pacífico SAC,Manufactura,Huancayo,7994,Enterprise,8/09/2023,Ejecutivo_2,59,4.28
302,20296666760,Logística Inca SAC,Transporte,Tacna,3046,Enterprise,21/05/2022,Ejecutivo_3,92,3.73
303,20058300335,Educativa Sur EIRL,Educación,Cusco,2665,Enterprise,14/09/2021,Ejecutivo_4,60,4.3
304,20210447898,Transportes Inca EIRL,Transporte,Huancayo,2271,Mid-Market,25/04/2023,Ejecutivo_5,85,4.71
305,20753260332,Networks Andes EIRL,Telecomunicaciones,Ica,7250,SMB,2/12/2024,Ejecutivo_6,89,4.67
306,20150648909,Cloud Norte SAC,Tecnología,Cusco,1594,SMB,6/05/2023,Ejecutivo_7,22,1.29
307,20676184723,Constructora Perú SAC,Construcción,Tacna,379,SMB,8/05/2022,Ejecutivo_8,90,4.26
308,20849926189,Software Inca SAC,Tecnología,Tacna,523,Mid-Market,4/04/2022,Ejecutivo_9,79,4.48
309,20739348356,Comercial Capital SAC,Retail,Ica,6277,SMB,21/03/2016,Ejecutivo_10,67,4.2
310,20375300119,Transportes Norte EIRL,Transporte,Piura,834,Mid-Market,20/05/2017,Ejecutivo_11,87,4.88
311,20143744701,Industrial Perú SAC,Manufactura,Arequipa,2029,SMB,22/05/2019,Ejecutivo_12,52,4.41
312,20556110022,Transportes Capital EIRL,Transporte,Cusco,8986,Mid-Market,24/03/2020,Ejecutivo_13,62,4.95
313,20155216674,Consulting Norte EIRL,Finanzas,Huancayo,23,Enterprise,25/03/2023,Ejecutivo_14,52,4.27
314,20621202169,Networks Capital EIRL,Telecomunicaciones,Piura,8544,Mid-Market,30/04/2021,Ejecutivo_15,85,4.15
315,20965902771,Campos Inca SAC,Agroindustria,Arequipa,9211,SMB,28/06/2018,Ejecutivo_16,73,3.83
316,20450899358,Comunicaciones Perú SAC,Telecomunicaciones,Ica,8090,Enterprise,2/08/2024,Ejecutivo_17,15,2.55
317,20756289002,Agro Inca SAC,Agroindustria,Piura,5846,Mid-Market,22/01/2018,Ejecutivo_18,52,4.54
318,20175354083,Manufactura Capital SAC,Manufactura,Cusco,3273,SMB,27/09/2021,Ejecutivo_19,27,2.07
319,20177971775,Comunicaciones Capital SAC,Telecomunicaciones,Tacna,1626,Enterprise,22/05/2022,Ejecutivo_20,89,4.55
320,20166088019,Producción Sur SAC,Manufactura,Cusco,8289,SMB,19/05/2023,Ejecutivo_21,95,4.47
321,20550375899,Retail Sur EIRL,Retail,Lima,7455,Enterprise,7/04/2018,Ejecutivo_22,63,4.29
322,20305548851,Consulting Perú SAC,Finanzas,Cajamarca,6258,Mid-Market,8/12/2024,Ejecutivo_23,94,4
323,20149331637,Express Andes EIRL,Transporte,Cusco,1393,Enterprise,21/06/2020,Ejecutivo_24,7,2.42
324,20091779827,Clínica Perú EIRL,Salud,Cusco,8503,Enterprise,4/02/2017,Ejecutivo_25,93,3.86
325,20978292216,Learning Perú EIRL,Educación,Ica,8422,Mid-Market,5/08/2018,Ejecutivo_26,74,3.81
326,20693465472,Campos Pacífico EIRL,Agroindustria,Trujillo,2926,Enterprise,13/12/2016,Ejecutivo_27,86,3.91
327,20858333945,Networks Sur EIRL,Telecomunicaciones,Cajamarca,1499,SMB,22/12/2022,Ejecutivo_28,88,3.75
328,20158799684,Logística Norte EIRL,Transporte,Huancayo,4601,Enterprise,20/03/2018,Ejecutivo_29,7,2.41
329,20062003424,Telecom Norte SAC,Telecomunicaciones,Cusco,3995,Enterprise,4/07/2021,Ejecutivo_30,72,4.84
330,20438057198,Retail Capital SAC,Retail,Cusco,6909,Mid-Market,10/06/2018,Ejecutivo_31,31,2.48
331,20066658004,Farmacéutica Andes EIRL,Salud,Ica,4270,Enterprise,12/05/2016,Ejecutivo_32,77,4.1
332,20598933472,Agroindustrial Capital SAC,Agroindustria,Trujillo,2509,Enterprise,10/09/2023,Ejecutivo_33,25,2.67
333,20606484229,Ingeniería Andes SAC,Construcción,Cajamarca,2061,Mid-Market,9/05/2019,Ejecutivo_34,71,4.96
334,20202590947,Comercial Pacífico EIRL,Retail,Trujillo,4146,Mid-Market,2/02/2020,Ejecutivo_35,65,4.35
335,20583281826,Campos Pacífico SAC,Agroindustria,Huancayo,9590,Enterprise,8/01/2025,Ejecutivo_36,62,3.69
336,20335554398,Academia Perú EIRL,Educación,Huancayo,3051,Enterprise,15/04/2018,Ejecutivo_37,70,4.71
337,20573993056,Learning Perú SAC,Educación,Cajamarca,9660,SMB,8/07/2020,Ejecutivo_38,77,4.45
338,20085887704,Infraestructura Pacífico EIRL,Construcción,Lima,234,Enterprise,13/04/2025,Ejecutivo_39,62,4.27
339,20128801336,Clínica Norte SAC,Salud,Ica,2520,Enterprise,12/05/2025,Ejecutivo_40,80,4.35
340,20120750110,Ingeniería Norte EIRL,Construcción,Huancayo,9695,Enterprise,9/10/2021,Ejecutivo_41,60,3.63
341,20466766506,Comercial Norte SAC,Retail,Piura,2512,Mid-Market,21/08/2018,Ejecutivo_42,4,2.25
342,20901581449,Constructora Sur SAC,Construcción,Huancayo,806,SMB,3/04/2024,Ejecutivo_43,15,2.1
343,20072832684,Distribuidora Inca EIRL,Retail,Piura,3391,SMB,17/03/2021,Ejecutivo_44,78,3.95
344,20088210099,Cargo Sur EIRL,Transporte,Ica,1001,Mid-Market,9/03/2016,Ejecutivo_45,68,4.75
345,20353682223,Learning Perú EIRL,Educación,Cusco,4686,SMB,6/01/2018,Ejecutivo_46,90,4.21
346,20908781414,Retail Perú SAC,Retail,Chiclayo,7629,SMB,1/08/2020,Ejecutivo_47,97,4.09
347,20231491357,Farmacéutica Pacífico EIRL,Salud,Chiclayo,3674,Enterprise,14/02/2018,Ejecutivo_48,72,4.67
348,20995562053,Inversiones Sur SAC,Finanzas,Trujillo,8324,Mid-Market,15/09/2017,Ejecutivo_49,99,3.58
349,20257775478,Farmacéutica Pacífico EIRL,Salud,Arequipa,8337,Enterprise,28/10/2021,Ejecutivo_50,35,1.76
350,20283411080,Transportes Capital EIRL,Transporte,Cajamarca,6934,SMB,16/01/2016,Ejecutivo_1,78,4.74
351,20084887256,Campos Inca SAC,Agroindustria,Tacna,3956,SMB,4/06/2020,Ejecutivo_2,83,4.06
352,20278816580,Campos Capital EIRL,Agroindustria,Trujillo,6405,Mid-Market,8/11/2021,Ejecutivo_3,13,1.75
353,20722992750,Medical Capital SAC,Salud,Huancayo,2930,Mid-Market,10/02/2023,Ejecutivo_4,53,4.78
354,20530385677,Industrial Perú EIRL,Manufactura,Huancayo,2028,Mid-Market,9/10/2020,Ejecutivo_5,98,4.17
355,20184498926,Tech Sur EIRL,Tecnología,Chiclayo,1778,Mid-Market,10/05/2024,Ejecutivo_6,75,4.58
356,20846386557,Comunicaciones Norte SAC,Telecomunicaciones,Tacna,116,Mid-Market,25/07/2023,Ejecutivo_7,66,4.16
357,20723184322,Producción Perú SAC,Manufactura,Lima,2073,SMB,7/02/2024,Ejecutivo_8,83,4.92
358,20651777392,Finanzas Sur SAC,Finanzas,Chiclayo,414,SMB,9/03/2019,Ejecutivo_9,92,4.03
359,20299228092,Telecom Andes SAC,Telecomunicaciones,Lima,2502,Enterprise,7/02/2023,Ejecutivo_10,67,3.86
360,20990413797,Cargo Andes EIRL,Transporte,Piura,5036,Mid-Market,4/11/2017,Ejecutivo_11,94,4.98
361,20929298425,Industrial Andes EIRL,Manufactura,Ica,4533,SMB,14/06/2018,Ejecutivo_12,70,4.54
362,20366210388,Producción Norte SAC,Manufactura,Lima,8612,SMB,30/05/2023,Ejecutivo_13,56,4.65
363,20279908811,Telecom Norte SAC,Telecomunicaciones,Lima,938,Enterprise,30/08/2017,Ejecutivo_14,77,4.26
364,20865086376,Transportes Capital EIRL,Transporte,Cajamarca,7431,Mid-Market,16/02/2017,Ejecutivo_15,98,4.49
365,20624731498,Campos Capital SAC,Agroindustria,Ica,1281,Mid-Market,31/08/2019,Ejecutivo_16,78,3.92
366,20981806356,Retail Perú SAC,Retail,Cajamarca,2864,Mid-Market,10/05/2024,Ejecutivo_17,94,4.54
367,20486959463,Ingeniería Inca EIRL,Construcción,Ica,3342,Enterprise,9/04/2016,Ejecutivo_18,69,4.36
368,20588744956,Learning Inca SAC,Educación,Tacna,7572,Enterprise,25/01/2023,Ejecutivo_19,88,4.76
369,20721386589,Transportes Sur SAC,Transporte,Arequipa,6618,Mid-Market,20/03/2018,Ejecutivo_20,87,4.73
370,20127961143,Digital Inca SAC,Tecnología,Trujillo,8326,Mid-Market,7/05/2019,Ejecutivo_21,62,3.6
371,20698490277,Constructora Sur EIRL,Construcción,Cusco,1228,Mid-Market,18/06/2020,Ejecutivo_22,1,2.38
372,20988392053,Clínica Andes SAC,Salud,Arequipa,6301,Mid-Market,14/11/2017,Ejecutivo_23,60,3.76
373,20656693801,Digital Perú EIRL,Tecnología,Chiclayo,2165,Enterprise,21/06/2019,Ejecutivo_24,89,3.63
374,20543937690,Obras Sur EIRL,Construcción,Ica,521,Mid-Market,23/01/2025,Ejecutivo_25,82,3.63
375,20818451848,Express Norte SAC,Transporte,Tacna,2360,SMB,5/01/2017,Ejecutivo_26,55,4.03
376,20697357790,Agroindustrial Sur EIRL,Agroindustria,Chiclayo,1380,Mid-Market,28/05/2018,Ejecutivo_27,72,4.03
377,20335658804,Obras Perú EIRL,Construcción,Chiclayo,7790,Enterprise,18/08/2023,Ejecutivo_28,60,4.4
378,20182755394,Comercial Inca EIRL,Retail,Piura,1268,Mid-Market,13/08/2019,Ejecutivo_29,71,4.95
379,20334333395,Farmacéutica Sur SAC,Salud,Arequipa,4089,Enterprise,27/04/2025,Ejecutivo_30,65,4.76
380,20908075957,Constructora Perú EIRL,Construcción,Huancayo,4981,SMB,7/11/2021,Ejecutivo_31,95,4.33
381,20846392086,Agroindustrial Inca SAC,Agroindustria,Chiclayo,2044,Mid-Market,15/04/2021,Ejecutivo_32,95,3.76
382,20627187500,Educativa Norte EIRL,Educación,Lima,9448,Mid-Market,13/03/2017,Ejecutivo_33,5,1.76
383,20559428434,Farmacéutica Norte SAC,Salud,Tacna,7032,Enterprise,19/08/2020,Ejecutivo_34,64,3.75
384,20763655647,Agroindustrial Pacífico SAC,Agroindustria,Huancayo,400,SMB,18/10/2020,Ejecutivo_35,52,4.74
385,20143866322,Agro Norte SAC,Agroindustria,Ica,5126,SMB,16/12/2017,Ejecutivo_36,67,4.62
386,20288574489,Digital Inca EIRL,Tecnología,Lima,8540,SMB,26/11/2017,Ejecutivo_37,82,4.92
387,20034717545,Telecom Sur SAC,Telecomunicaciones,Chiclayo,5477,Enterprise,4/04/2018,Ejecutivo_38,91,4.83
388,20506159399,Learning Capital EIRL,Educación,Tacna,7418,Enterprise,6/09/2023,Ejecutivo_39,99,3.94
389,20558771694,Educativa Capital EIRL,Educación,Huancayo,2202,Enterprise,12/01/2022,Ejecutivo_40,89,3.99
390,20699611253,Logística Sur EIRL,Transporte,Lima,4519,Enterprise,14/07/2016,Ejecutivo_41,82,4.37
391,20964759876,Inversiones Sur EIRL,Finanzas,Lima,6426,Enterprise,1/07/2016,Ejecutivo_42,68,4.14
392,20413261117,Transportes Andes SAC,Transporte,Arequipa,6306,Enterprise,24/03/2018,Ejecutivo_43,74,3.74
393,20811492164,Tech Capital EIRL,Tecnología,Trujillo,373,Enterprise,3/03/2022,Ejecutivo_44,10,2.47
394,20282005577,Clínica Inca SAC,Salud,Piura,1445,Mid-Market,24/06/2021,Ejecutivo_45,94,3.9
395,20282997968,Academia Norte EIRL,Educación,Trujillo,8859,Enterprise,24/12/2020,Ejecutivo_46,97,4.03
396,20831745642,Academia Pacífico EIRL,Educación,Chiclayo,6042,SMB,15/01/2022,Ejecutivo_47,92,4.16
397,20547807740,Tech Norte SAC,Tecnología,Cusco,4174,Enterprise,4/08/2016,Ejecutivo_48,88,4.97
398,20085368663,Comunicaciones Norte SAC,Telecomunicaciones,Ica,7482,Mid-Market,25/10/2022,Ejecutivo_49,52,4.52
399,20163894484,Comunicaciones Andes EIRL,Telecomunicaciones,Arequipa,6264,Mid-Market,21/12/2019,Ejecutivo_50,80,4.95
400,20417974973,Salud Andes SAC,Salud,Ica,7515,SMB,12/07/2020,Ejecutivo_1,12,1.84
401,20214427031,Digital Perú SAC,Tecnología,Cajamarca,5805,Mid-Market,15/02/2024,Ejecutivo_2,70,3.94
402,20647570512,Systems Andes EIRL,Tecnología,Ica,3336,Enterprise,13/09/2017,Ejecutivo_3,51,4.21
403,20234601367,Distribuidora Perú EIRL,Retail,Trujillo,505,SMB,24/01/2022,Ejecutivo_4,21,2.95
404,20837645208,Digital Inca SAC,Tecnología,Piura,9369,Mid-Market,5/03/2023,Ejecutivo_5,76,4.96
405,20350313650,Obras Inca EIRL,Construcción,Trujillo,7447,Enterprise,2/12/2018,Ejecutivo_6,13,2.44
406,20009792513,Comercial Inca SAC,Retail,Ica,8777,SMB,28/10/2024,Ejecutivo_7,61,4.37
407,20005281273,Industrial Sur EIRL,Manufactura,Piura,9852,Mid-Market,18/10/2018,Ejecutivo_8,96,3.58
408,20730652407,Learning Capital EIRL,Educación,Lima,5252,Enterprise,9/10/2022,Ejecutivo_9,72,4.4
409,20392855749,Producción Pacífico EIRL,Manufactura,Ica,3563,Mid-Market,9/11/2021,Ejecutivo_10,62,3.62
410,20744857086,Educativa Perú SAC,Educación,Trujillo,9131,Mid-Market,21/03/2017,Ejecutivo_11,62,4.14
411,20935186387,Transportes Norte EIRL,Transporte,Lima,7564,Enterprise,8/10/2018,Ejecutivo_12,99,4.04
412,20565118102,Educativa Norte EIRL,Educación,Tacna,4791,Mid-Market,3/05/2025,Ejecutivo_13,57,4.53
413,20310967899,Digital Perú EIRL,Tecnología,Tacna,1558,Mid-Market,17/10/2023,Ejecutivo_14,0,2.13
414,20037170586,Software Andes SAC,Tecnología,Piura,6756,SMB,4/04/2017,Ejecutivo_15,84,3.89
415,20801413811,Finanzas Capital EIRL,Finanzas,Huancayo,2122,SMB,21/10/2021,Ejecutivo_16,92,4.21
416,20839288619,Farmacéutica Andes SAC,Salud,Huancayo,8808,Enterprise,21/04/2022,Ejecutivo_17,96,4.65
417,20122868528,Producción Sur EIRL,Manufactura,Huancayo,5710,Enterprise,13/10/2017,Ejecutivo_18,96,4.47
418,20566593983,Manufactura Pacífico EIRL,Manufactura,Cusco,5893,SMB,25/07/2025,Ejecutivo_19,54,4.21
419,20776004908,Learning Pacífico EIRL,Educación,Tacna,8862,SMB,30/09/2019,Ejecutivo_20,87,3.71
420,20350488899,Comercial Pacífico SAC,Retail,Arequipa,7587,SMB,30/07/2017,Ejecutivo_21,36,1.1
421,20224593344,Constructora Inca EIRL,Construcción,Cajamarca,827,Enterprise,12/10/2020,Ejecutivo_22,50,4.53
422,20157279194,Agroindustrial Norte SAC,Agroindustria,Piura,6172,SMB,29/08/2016,Ejecutivo_23,99,4.51
423,20556613906,Agroindustrial Perú SAC,Agroindustria,Lima,5955,SMB,13/08/2018,Ejecutivo_24,24,2.12
424,20583206799,Comercial Pacífico SAC,Retail,Chiclayo,5777,SMB,12/03/2016,Ejecutivo_25,69,4.06
425,20622517908,Ingeniería Inca EIRL,Construcción,Cusco,2627,Enterprise,7/08/2021,Ejecutivo_26,52,4.63
426,20227837693,Comercial Inca EIRL,Retail,Huancayo,7093,Mid-Market,28/04/2025,Ejecutivo_27,22,1.35
427,20314659116,Campos Norte SAC,Agroindustria,Lima,2377,Mid-Market,4/03/2023,Ejecutivo_28,5,1.75
428,20590425979,Inversiones Andes EIRL,Finanzas,Trujillo,3643,Mid-Market,14/11/2020,Ejecutivo_29,60,3.68
429,20352110392,Industrial Capital SAC,Manufactura,Cusco,9656,Enterprise,23/08/2021,Ejecutivo_30,65,4.56
430,20477053833,Comercial Pacífico SAC,Retail,Lima,2310,Mid-Market,21/01/2025,Ejecutivo_31,71,4.16
431,20920698042,Academia Norte EIRL,Educación,Ica,388,Enterprise,24/08/2019,Ejecutivo_32,63,3.5
432,20070164510,Retail Capital EIRL,Retail,Piura,5506,Mid-Market,12/04/2019,Ejecutivo_33,59,4.73
433,20579812387,Telecom Inca SAC,Telecomunicaciones,Piura,8743,SMB,17/12/2023,Ejecutivo_34,91,4.18
434,20576205554,Tech Andes EIRL,Tecnología,Tacna,8291,Enterprise,31/12/2024,Ejecutivo_35,96,4.57
435,20460843256,Academia Capital SAC,Educación,Tacna,8063,Enterprise,14/02/2021,Ejecutivo_36,98,4.09
436,20893639264,Transportes Sur EIRL,Transporte,Trujillo,1357,Mid-Market,4/08/2018,Ejecutivo_37,77,3.51
437,20329832482,Agroindustrial Inca SAC,Agroindustria,Arequipa,4803,Enterprise,18/04/2022,Ejecutivo_38,20,2.64
438,20881252056,Logística Pacífico SAC,Transporte,Tacna,3550,SMB,6/04/2018,Ejecutivo_39,72,4.3
439,20231220994,Distribuidora Sur EIRL,Retail,Piura,9287,Mid-Market,6/09/2017,Ejecutivo_40,84,4.37
440,20305172897,Campos Andes SAC,Agroindustria,Cajamarca,4477,Mid-Market,31/05/2025,Ejecutivo_41,56,4.11
441,20772233060,Capital Capital EIRL,Finanzas,Ica,3381,SMB,2/01/2020,Ejecutivo_42,97,3.61
442,20312797573,Distribuidora Andes SAC,Retail,Cusco,8672,Mid-Market,20/12/2023,Ejecutivo_43,94,3.65
443,20569998808,Telecom Norte EIRL,Telecomunicaciones,Lima,3288,Enterprise,11/07/2025,Ejecutivo_44,13,1.58
444,20388608680,Manufactura Capital SAC,Manufactura,Huancayo,9428,Enterprise,27/01/2025,Ejecutivo_45,78,4.96
445,20472649082,Distribuidora Inca EIRL,Retail,Lima,543,SMB,4/06/2018,Ejecutivo_46,60,3.83
446,20298266570,Industrial Sur SAC,Manufactura,Huancayo,3266,Mid-Market,20/03/2022,Ejecutivo_47,36,1.82
447,20714521117,Producción Sur SAC,Manufactura,Cusco,447,Enterprise,10/01/2019,Ejecutivo_48,32,2.96
448,20892686025,Finanzas Norte EIRL,Finanzas,Cajamarca,7013,SMB,27/01/2025,Ejecutivo_49,98,4.71
