servicio_id,company_id,tipo_servicio,plazo_meses,monto_mensual,sla_contratado,renovacion_automatica
559,181,Voz IP,36,8127.67,99.95,Si
560,181,SD-WAN,12,20256.5,99.9,Si
561,182,Data Center,12,3263.25,99.95,Si
562,182,Internet Dedicado,24,20064.83,99.95,Si
563,182,Internet Dedicado,24,11580.29,99.9,Si
564,182,Ciberseguridad Gestionada,36,3317.91,99.9,Si
565,182,Cloud,36,8333.8,99.5,No
566,183,Data Center,24,16560.71,99.5,Si
567,183,Cloud,24,14916.6,99.5,Si
568,183,Internet Dedicado,12,23713.68,99.95,No
569,183,Internet Dedicado,24,12145.75,99.9,Si
570,184,MPLS,12,21877.29,99.9,No
571,184,Internet Dedicado,36,2615.87,99.9,Si
572,184,Data Center,24,13058.46,99.95,No
573,185,Data Center,12,17359.54,99.5,Si
574,185,Data Center,36,4869.67,99.5,Si
575,185,SD-WAN,36,10132.64,99.9,Si
576,185,Internet Dedicado,12,15064.11,99.5,No
577,185,MPLS,12,9729.89,99.9,Si
578,186,Ciberseguridad Gestionada,12,23902.63,99.95,No
579,186,Voz IP,24,3154.31,99.9,Si
580,186,MPLS,36,14986.67,99.95,No
581,187,Voz IP,36,11045.79,99.9,No
582,187,SD-WAN,12,21236.07,99.5,Si
583,187,Voz IP,12,11755.73,99.9,Si
584,188,Internet Dedicado,12,5771.3,99.9,No
585,189,Cloud,12,4284.25,99.95,No
586,189,SD-WAN,12,24278.19,99.95,No
587,189,SD-WAN,36,22112.72,99.9,Si
588,190,MPLS,24,22945.04,99.5,Si
589,190,MPLS,24,23281.26,99.5,Si
590,190,Voz IP,36,21701.17,99.5,Si
591,190,SD-WAN,12,21527.15,99.9,Si
592,191,Voz IP,12,24417.43,99.95,Si
593,191,MPLS,36,8492.64,99.95,Si
594,192,Data Center,12,13457.98,99.95,No
595,192,SD-WAN,24,5230.74,99.9,Si
596,193,Data Center,12,22201.03,99.95,Si
597,194,Voz IP,36,19858.59,99.95,Si
598,195,MPLS,12,1614.52,99.95,Si
599,195,Data Center,24,5924.21,99.95,Si
600,195,Cloud,24,5209.79,99.95,Si
601,195,Ciberseguridad Gestionada,12,13373.11,99.95,Si
602,196,Ciberseguridad Gestionada,36,11684.48,99.5,Si
603,196,Voz IP,24,3118.93,99.9,Si
604,196,Internet Dedicado,12,5544.28,99.95,Si
605,196,SD-WAN,12,2157.87,99.95,Si
606,197,Ciberseguridad Gestionada,24,7350.43,99.95,Si
607,197,Voz IP,36,19069.85,99.95,Si
608,197,Internet Dedicado,36,5127.06,99.9,Si
609,197,Data Center,36,2125.46,99.9,Si
610,197,Data Center,12,727.89,99.9,Si
611,198,Voz IP,12,15478.02,99.9,No
612,198,Internet Dedicado,36,2959.73,99.95,No
613,198,Data Center,24,10264.68,99.9,Si
614,198,MPLS,24,18284.2,99.95,No
615,199,Ciberseguridad Gestionada,36,10587.26,99.5,Si
616,199,Internet Dedicado,24,9703.9,99.95,No
617,200,SD-WAN,36,11047.59,99.9,No
618,200,Voz IP,36,3279.15,99.95,Si
619,200,Cloud,24,21623.35,99.9,Si
620,200,Ciberseguridad Gestionada,36,5713.81,99.9,Si
621,200,MPLS,36,20800.35,99.95,Si
622,201,Internet Dedicado,24,24425.18,99.5,Si
623,202,Ciberseguridad Gestionada,24,9245.95,99.9,Si
624,202,Ciberseguridad Gestionada,36,7621.25,99.95,No
625,202,Cloud,36,14763.93,99.9,Si
626,202,Internet Dedicado,12,22140.33,99.5,No
627,202,Data Center,36,19100.27,99.9,No
628,203,Internet Dedicado,36,24305.81,99.95,No
629,204,Voz IP,24,1576.76,99.95,No
630,204,Ciberseguridad Gestionada,12,3353.35,99.95,No
631,204,MPLS,12,3896.2,99.9,No
632,205,Internet Dedicado,36,11722.16,99.5,Si
633,205,MPLS,24,17927.34,99.9,No
634,205,Ciberseguridad Gestionada,12,4837.79,99.95,Si
635,205,Internet Dedicado,12,21501.35,99.9,No
636,205,SD-WAN,36,17478.23,99.95,No
637,206,Ciberseguridad Gestionada,24,2942.42,99.95,Si
638,206,Voz IP,12,16414.18,99.95,No
639,206,Cloud,24,1204.45,99.9,Si
640,206,Internet Dedicado,36,23666.77,99.95,Si
641,207,Data Center,36,21714.21,99.9,Si
642,207,SD-WAN,24,6968.11,99.5,Si
643,208,Ciberseguridad Gestionada,24,17521.05,99.9,No
644,208,SD-WAN,36,12029.67,99.9,No
645,208,MPLS,24,9327.56,99.5,Si
646,209,SD-WAN,36,19549.2,99.95,Si
647,209,Cloud,24,7318.21,99.95,Si
648,209,MPLS,36,13846.5,99.5,Si
649,209,Voz IP,36,15933.74,99.95,Si
650,209,MPLS,36,5494.96,99.9,No
651,210,Data Center,36,14762.39,99.95,Si
652,210,Data Center,24,991.47,99.95,Si
653,210,Cloud,36,9076.07,99.5,Si
654,210,Voz IP,12,7941.09,99.5,No
655,211,Ciberseguridad Gestionada,36,23007.81,99.9,No
656,211,Voz IP,36,14566.19,99.5,Si
657,211,MPLS,12,24632.86,99.9,Si
658,211,Ciberseguridad Gestionada,24,1257.68,99.9,Si
659,211,Ciberseguridad Gestionada,12,18584.48,99.9,Si
660,212,Internet Dedicado,12,19587.12,99.5,No
661,212,Ciberseguridad Gestionada,36,18506.56,99.9,Si
662,212,Internet Dedicado,24,4290.18,99.9,No
663,212,Internet Dedicado,24,23367.11,99.95,Si
664,213,Cloud,12,7349.63,99.9,Si
665,213,Cloud,36,21527.59,99.95,Si
666,214,Voz IP,24,3461.1,99.5,Si
667,214,Voz IP,12,565.94,99.95,No
668,214,Ciberseguridad Gestionada,24,3860.43,99.9,Si
669,214,MPLS,12,20348.37,99.95,No
670,215,Ciberseguridad Gestionada,24,19753.42,99.95,No
671,215,Internet Dedicado,24,1229.18,99.9,Si
672,215,SD-WAN,24,2159.21,99.5,Si
673,216,MPLS,24,24606.02,99.5,Si
674,216,Internet Dedicado,12,14926.42,99.95,Si
675,216,Ciberseguridad Gestionada,24,966.24,99.5,No
676,217,Voz IP,12,580.57,99.9,Si
677,217,Voz IP,12,21606.07,99.5,Si
678,217,Voz IP,12,1147.24,99.5,Si
679,217,SD-WAN,24,1168.23,99.5,No
680,218,Ciberseguridad Gestionada,24,5166.66,99.9,No
681,218,MPLS,36,807.94,99.95,Si
682,219,Data Center,24,1482.51,99.9,No
683,219,SD-WAN,12,20547.66,99.5,Si
684,219,SD-WAN,24,8030.9,99.5,Si
685,219,Voz IP,24,22534.52,99.5,No
686,220,Internet Dedicado,12,7263.04,99.5,Si
687,220,Internet Dedicado,36,6830.63,99.5,No
688,220,Voz IP,12,23565.53,99.5,No
689,221,Cloud,36,13368.03,99.95,Si
690,222,Ciberseguridad Gestionada,36,23323.31,99.5,Si
691,223,Voz IP,12,6746.99,99.95,No
692,223,MPLS,36,24103.77,99.95,Si
693,223,SD-WAN,12,4785.28,99.9,No
694,224,Ciberseguridad Gestionada,12,9250.0,99.9,Si
695,224,Internet Dedicado,12,5021.76,99.95,No
696,224,MPLS,36,3162.34,99.95,No
697,224,MPLS,24,18192.82,99.5,Si
698,224,Ciberseguridad Gestionada,36,3875.17,99.5,Si
699,225,Internet Dedicado,24,12924.19,99.5,No
700,225,MPLS,12,23537.1,99.5,Si
701,226,Voz IP,12,1929.81,99.5,Si
702,226,Voz IP,36,16236.21,99.95,No
703,226,MPLS,12,5395.33,99.9,No
704,226,Data Center,24,11107.14,99.9,Si
705,226,Cloud,24,651.2,99.9,No
706,227,Data Center,24,24056.13,99.95,Si
707,227,SD-WAN,12,16648.91,99.9,No
708,227,Voz IP,36,15008.26,99.95,Si
709,228,Voz IP,24,12956.37,99.5,Si
710,228,Data Center,24,11095.17,99.9,Si
711,228,MPLS,36,24564.82,99.9,Si
712,228,Voz IP,24,10200.21,99.95,No
713,229,SD-WAN,36,13202.46,99.95,Si
714,229,Voz IP,24,8178.29,99.5,Si
715,229,Internet Dedicado,24,15526.76,99.5,No
716,229,SD-WAN,12,5620.38,99.95,Si
717,229,Internet Dedicado,36,17593.3,99.5,Si
718,230,Data Center,24,13995.37,99.95,Si
719,230,Internet Dedicado,12,16494.53,99.9,No
720,231,Cloud,12,650.55,99.5,Si
721,231,Data Center,24,22105.86,99.95,Si
722,231,Voz IP,24,6827.41,99.5,Si
723,232,Ciberseguridad Gestionada,12,1536.01,99.9,Si
724,232,Data Center,36,4051.44,99.95,Si
725,232,Voz IP,24,4664.1,99.5,Si
726,232,Cloud,12,24333.49,99.95,Si
727,233,Ciberseguridad Gestionada,24,3527.82,99.9,Si
728,234,MPLS,24,22467.82,99.95,No
729,234,Voz IP,12,14051.94,99.5,Si
730,234,SD-WAN,24,18870.34,99.95,Si
731,234,MPLS,12,22290.99,99.5,No
732,235,Internet Dedicado,36,8681.94,99.5,Si
733,236,Data Center,12,18283.18,99.95,Si
734,237,MPLS,36,14869.89,99.95,No
735,238,MPLS,12,7428.27,99.9,No
736,238,SD-WAN,12,15813.95,99.95,Si
737,238,Data Center,12,22578.3,99.9,No
738,238,Ciberseguridad Gestionada,36,14951.75,99.95,Si
739,239,Internet Dedicado,36,3052.76,99.9,Si
740,239,Internet Dedicado,12,6440.91,99.95,Si
741,239,SD-WAN,24,17174.94,99.95,Si
742,239,Voz IP,24,4720.46,99.5,No
743,239,Data Center,12,21610.21,99.95,No
744,240,Ciberseguridad Gestionada,12,17667.34,99.5,Si
745,240,Ciberseguridad Gestionada,36,2456.13,99.5,Si
746,240,MPLS,12,15361.97,99.9,No
747,241,Voz IP,12,10420.88,99.5,No
748,241,MPLS,36,15891.37,99.95,No
749,241,SD-WAN,24,20547.8,99.5,Si
750,241,Cloud,24,12825.34,99.9,Si
751,241,SD-WAN,12,18940.66,99.95,Si
752,242,Cloud,24,10459.6,99.5,Si
753,242,MPLS,24,11401.0,99.9,Si
754,242,Data Center,12,9385.27,99.95,Si
755,242,SD-WAN,36,10947.16,99.9,No
756,242,Voz IP,12,1151.15,99.5,Si
757,243,Internet Dedicado,36,18654.87,99.9,Si
758,243,SD-WAN,12,10086.43,99.5,Si
759,244,MPLS,36,18165.62,99.9,Si
760,244,Cloud,36,20932.06,99.9,Si
761,244,MPLS,36,16155.83,99.5,Si
762,245,MPLS,24,3777.58,99.9,Si
763,246,MPLS,36,12757.83,99.9,Si
764,246,Internet Dedicado,24,8130.06,99.95,Si
765,247,Voz IP,36,10677.83,99.5,No
766,247,Data Center,24,21277.11,99.5,No
767,248,SD-WAN,12,21311.77,99.5,No
768,248,Internet Dedicado,12,16823.78,99.95,Si
769,248,MPLS,36,12275.6,99.9,No
770,249,Internet Dedicado,12,12890.62,99.95,Si
771,249,SD-WAN,36,1157.74,99.95,No
772,249,Data Center,12,18353.32,99.5,Si
773,249,SD-WAN,24,20754.4,99.95,No
774,250,Internet Dedicado,12,1039.05,99.5,No
775,250,Internet Dedicado,36,1510.98,99.5,No
776,250,SD-WAN,12,18569.87,99.95,Si
777,250,Ciberseguridad Gestionada,36,2537.25,99.95,Si
778,250,Voz IP,12,12718.47,99.95,Si
779,251,Data Center,36,2139.82,99.5,Si
780,251,MPLS,24,9241.29,99.95,Si
781,251,Voz IP,24,7156.94,99.95,Si
782,251,SD-WAN,12,22249.42,99.95,Si
783,252,Cloud,12,22237.59,99.9,Si
784,252,Cloud,36,17258.74,99.95,Si
785,252,Internet Dedicado,36,6108.88,99.95,Si
786,253,Internet Dedicado,36,23793.12,99.95,No
787,253,Voz IP,12,10728.1,99.9,Si
788,254,MPLS,12,11750.39,99.95,Si
789,254,Voz IP,36,18928.47,99.95,No
790,254,Voz IP,12,16989.97,99.95,Si
791,254,Voz IP,24,21722.19,99.95,No
792,255,SD-WAN,36,5822.56,99.9,No
793,255,Data Center,36,17103.71,99.5,Si
794,255,Cloud,36,7365.45,99.9,No
795,255,SD-WAN,12,23149.18,99.5,Si
796,255,Data Center,24,20259.45,99.9,Si
797,256,Cloud,36,22429.59,99.5,No
798,256,Internet Dedicado,36,14651.19,99.95,No
799,257,Cloud,12,6039.07,99.95,Si
800,257,MPLS,12,3685.63,99.5,Si
801,257,Ciberseguridad Gestionada,24,12215.3,99.9,Si
802,257,Ciberseguridad Gestionada,36,20961.78,99.5,Si
803,257,Cloud,12,21384.4,99.9,Si
804,258,Cloud,12,21572.49,99.95,No
805,258,MPLS,24,1543.89,99.9,No
806,258,Voz IP,12,17635.87,99.9,No
807,258,Ciberseguridad Gestionada,24,19945.87,99.5,No
808,259,Cloud,24,16472.21,99.95,Si
809,259,Ciberseguridad Gestionada,24,19520.38,99.9,No
810,259,Internet Dedicado,24,13191.21,99.5,Si
811,259,Voz IP,24,8120.81,99.9,No
812,260,MPLS,12,11874.59,99.95,Si
813,261,Data Center,36,20153.48,99.95,Si
814,261,Voz IP,36,20892.2,99.9,No
815,261,MPLS,24,2485.07,99.9,Si
816,262,MPLS,24,659.16,99.9,Si
817,262,Cloud,24,13122.75,99.9,Si
818,263,MPLS,12,22200.31,99.95,Si
819,263,Internet Dedicado,24,10886.93,99.95,No
820,263,Cloud,36,6832.07,99.5,No
821,263,MPLS,12,15457.58,99.5,No
822,264,Voz IP,12,2984.33,99.5,Si
823,264,Data Center,36,11055.27,99.9,Si
824,265,Voz IP,12,18279.23,99.95,Si
825,266,Voz IP,36,1276.74,99.9,No
826,267,Data Center,12,19564.63,99.5,No
827,267,Voz IP,24,17889.33,99.95,No
828,267,Cloud,36,11079.73,99.9,Si
829,268,Cloud,12,11970.07,99.9,Si
830,269,SD-WAN,36,7711.5,99.95,No
831,270,Internet Dedicado,24,7374.42,99.5,Si
832,270,Internet Dedicado,12,9670.82,99.5,Si
833,270,MPLS,36,24561.82,99.95,No
834,270,Cloud,12,973.05,99.5,Si
835,271,SD-WAN,24,18157.02,99.9,Si
836,271,Ciberseguridad Gestionada,24,17386.13,99.5,Si
837,272,Internet Dedicado,12,22435.0,99.95,No
838,272,Cloud,24,14639.35,99.95,Si
839,272,Ciberseguridad Gestionada,36,16642.9,99.95,Si
840,272,Cloud,36,14634.35,99.9,No
841,272,Cloud,36,15613.62,99.5,Si
842,273,Voz IP,12,21718.05,99.5,Si
843,273,MPLS,24,19208.08,99.5,No
844,273,Ciberseguridad Gestionada,36,18978.03,99.9,No
845,273,Cloud,24,22413.21,99.9,Si
846,274,Ciberseguridad Gestionada,12,23646.16,99.9,No
847,275,Cloud,36,1863.27,99.95,Si
848,275,Internet Dedicado,36,5246.13,99.9,No
849,276,Ciberseguridad Gestionada,24,2368.26,99.95,Si
850,276,MPLS,12,20141.51,99.95,Si
851,276,Data Center,36,7162.29,99.9,No
852,276,Cloud,24,3536.17,99.5,Si
853,276,MPLS,24,24640.51,99.5,Si
854,277,Cloud,12,5207.79,99.95,Si
855,278,Data Center,36,16343.75,99.95,Si
856,279,Cloud,36,4705.93,99.5,Si
857,279,Ciberseguridad Gestionada,36,7558.31,99.95,No
858,279,Ciberseguridad Gestionada,36,16721.77,99.9,Si
859,279,SD-WAN,36,7647.15,99.95,Si
860,279,Internet Dedicado,24,7754.87,99.9,Si
861,280,Ciberseguridad Gestionada,12,20259.4,99.9,Si
862,280,MPLS,36,10948.88,99.5,Si
863,280,Data Center,36,2054.92,99.9,No
864,280,MPLS,24,16047.34,99.95,No
865,281,Internet Dedicado,36,11145.18,99.9,No
866,281,SD-WAN,12,7395.68,99.9,Si
867,282,Ciberseguridad Gestionada,36,12108.16,99.9,Si
868,283,MPLS,12,16579.26,99.5,Si
869,284,Ciberseguridad Gestionada,12,4239.87,99.9,No
870,285,Voz IP,36,21972.19,99.95,Si
871,285,Internet Dedicado,24,24163.3,99.5,Si
872,285,Voz IP,12,15522.43,99.95,Si
873,285,Voz IP,12,23070.06,99.5,Si
874,285,Data Center,12,13720.39,99.95,No
875,286,Ciberseguridad Gestionada,36,684.26,99.9,No
876,286,Internet Dedicado,24,7583.77,99.9,Si
877,287,Cloud,24,5258.03,99.9,Si
878,287,Data Center,24,9774.0,99.5,Si
879,287,Cloud,24,9463.54,99.95,Si
880,287,MPLS,24,3016.22,99.95,Si
881,288,Internet Dedicado,24,9381.4,99.5,No
882,288,Voz IP,24,20347.98,99.5,No
883,288,Cloud,24,2393.63,99.95,Si
884,288,Voz IP,24,23383.53,99.95,No
885,289,Internet Dedicado,24,18142.46,99.5,No
886,289,Internet Dedicado,24,1612.2,99.9,Si
887,289,MPLS,12,14244.68,99.9,Si
888,289,Cloud,12,7150.32,99.5,No
889,290,MPLS,12,11488.56,99.9,No
890,290,Data Center,24,8677.43,99.95,No
891,290,Cloud,12,7331.24,99.95,No
892,290,Data Center,24,734.83,99.5,Si
893,290,MPLS,12,6706.32,99.95,Si
894,291,Voz IP,12,13342.54,99.95,Si
895,291,Data Center,36,10569.07,99.9,Si
896,292,Ciberseguridad Gestionada,12,14516.82,99.95,Si
897,293,Data Center,12,21895.34,99.5,No
898,293,Internet Dedicado,36,19135.18,99.95,Si
899,293,Internet Dedicado,24,10338.21,99.95,No
900,293,Voz IP,36,22596.46,99.95,No
901,293,MPLS,36,16584.76,99.5,Si
902,294,Data Center,24,22228.34,99.9,Si
903,294,MPLS,24,16758.34,99.9,No
904,295,Ciberseguridad Gestionada,24,19659.59,99.9,Si
905,295,Data Center,12,1824.87,99.9,Si
906,295,MPLS,12,20643.62,99.95,Si
907,295,Data Center,24,7473.45,99.95,Si
908,295,Ciberseguridad Gestionada,12,6347.37,99.9,Si
909,296,Voz IP,36,2856.1,99.95,No
910,296,Internet Dedicado,36,6736.4,99.95,Si
911,296,Cloud,36,24261.09,99.5,Si
912,296,Data Center,12,10193.42,99.9,No
913,296,Voz IP,36,20867.2,99.95,No
914,297,Cloud,36,9044.33,99.95,No
915,297,Internet Dedicado,24,24013.9,99.5,Si
916,297,Voz IP,24,13403.05,99.5,No
917,297,Internet Dedicado,24,4967.18,99.9,No
918,298,Voz IP,24,14447.59,99.5,No
919,299,Data Center,24,15669.55,99.95,No
920,300,Cloud,12,14236.24,99.95,No
921,301,Voz IP,24,7062.55,99.95,Si
922,301,Voz IP,12,21710.65,99.9,Si
923,301,Cloud,36,7776.58,99.9,No
924,302,Voz IP,12,20311.83,99.9,No
925,302,Voz IP,36,9108.22,99.95,No
926,302,Voz IP,12,1654.42,99.9,No
927,303,Data Center,24,23512.49,99.5,Si
928,303,Ciberseguridad Gestionada,24,22977.65,99.9,No
929,303,SD-WAN,12,8876.92,99.95,Si
930,303,Voz IP,12,3266.49,99.5,Si
931,303,Cloud,36,7581.71,99.9,Si
932,304,Cloud,36,23560.79,99.5,Si
933,304,Cloud,12,22407.39,99.5,Si
934,304,Cloud,12,2933.78,99.95,No
935,305,Cloud,12,3676.19,99.5,Si
936,305,Data Center,36,4717.6,99.95,Si
937,305,MPLS,24,2041.73,99.5,Si
938,306,Ciberseguridad Gestionada,12,18357.55,99.5,Si
939,306,Ciberseguridad Gestionada,24,14497.9,99.95,Si
940,306,Ciberseguridad Gestionada,24,22527.43,99.9,Si
941,306,Internet Dedicado,24,3653.89,99.5,No
942,307,Internet Dedicado,36,13987.72,99.5,No
943,307,Internet Dedicado,12,10062.3,99.9,No
944,308,Voz IP,24,3502.64,99.5,No
945,308,Internet Dedicado,36,13419.17,99.9,Si
946,308,SD-WAN,36,14062.3,99.5,Si
947,308,Voz IP,12,18238.22,99.9,Si
948,308,Cloud,12,8634.24,99.5,No
949,309,Voz IP,36,24838.42,99.9,Si
950,310,SD-WAN,24,20357.65,99.9,Si
951,310,Voz IP,12,1289.32,99.95,Si
952,310,Data Center,36,2678.39,99.95,Si
953,311,Internet Dedicado,36,23723.21,99.9,No
954,311,Data Center,12,20536.77,99.9,No
955,311,SD-WAN,24,7849.88,99.9,Si
956,311,Voz IP,36,9119.97,99.5,No
957,311,Data Center,36,15113.72,99.95,Si
958,312,Internet Dedicado,24,20249.36,99.9,No
959,313,Internet Dedicado,36,5230.91,99.5,No
960,313,Data Center,36,9086.08,99.9,Si
961,313,Voz IP,36,13936.76,99.5,Si
962,313,Ciberseguridad Gestionada,36,20813.29,99.95,No
963,314,Ciberseguridad Gestionada,36,15995.31,99.95,Si
964,315,Ciberseguridad Gestionada,24,2338.59,99.9,Si
965,315,Internet Dedicado,12,6949.5,99.9,Si
966,316,SD-WAN,24,7348.58,99.5,No
967,316,Cloud,36,11852.19,99.95,No
968,316,SD-WAN,36,23584.86,99.95,No
969,317,Data Center,24,15970.26,99.9,Si
970,317,MPLS,24,15102.66,99.9,No
971,317,Data Center,24,13550.17,99.95,Si
972,317,Internet Dedicado,36,2443.3,99.9,No
973,317,Voz IP,12,24792.57,99.5,Si
974,318,Cloud,36,4635.61,99.95,No
975,318,Data Center,36,6914.27,99.5,No
976,319,Internet Dedicado,12,10394.47,99.95,Si
977,319,Data Center,24,13227.81,99.5,Si
978,319,Internet Dedicado,24,16309.88,99.95,Si
979,320,Ciberseguridad Gestionada,36,14007.97,99.5,Si
980,321,Ciberseguridad Gestionada,36,22824.35,99.9,Si
981,321,MPLS,24,7026.7,99.9,Si
982,322,Data Center,12,11650.38,99.9,No
983,322,MPLS,12,23905.41,99.5,Si
984,323,SD-WAN,12,11953.33,99.9,No
985,323,Ciberseguridad Gestionada,24,14522.77,99.5,Si
986,324,Internet Dedicado,24,3616.87,99.95,No
987,324,Internet Dedicado,12,10908.65,99.9,Si
988,324,SD-WAN,24,2594.81,99.95,Si
989,325,MPLS,36,16742.22,99.5,No
990,325,MPLS,12,5814.93,99.9,Si
991,325,Voz IP,24,9724.37,99.9,Si
992,325,Data Center,36,4626.34,99.9,Si
993,326,Data Center,12,8584.69,99.5,Si
994,327,Cloud,12,507.42,99.5,Si
995,327,MPLS,12,21939.51,99.95,No
996,327,Voz IP,12,17682.74,99.9,Si
997,327,MPLS,12,10639.82,99.9,Si
998,328,Internet Dedicado,24,18314.05,99.95,No
999,329,Voz IP,24,16783.71,99.95,No
1000,329,Voz IP,12,23995.55,99.95,Si
1001,329,Voz IP,36,13363.1,99.9,Si
1002,330,Data Center,24,3259.69,99.5,Si
1003,330,MPLS,12,9849.2,99.9,No
1004,330,SD-WAN,36,809.59,99.5,No
1005,330,Voz IP,24,16811.14,99.5,No
1006,330,Ciberseguridad Gestionada,12,3240.28,99.9,Si
1007,331,MPLS,36,8926.35,99.95,Si
1008,331,SD-WAN,24,20797.92,99.95,No
1009,331,Internet Dedicado,12,4844.48,99.5,Si
1010,332,Ciberseguridad Gestionada,36,11684.34,99.95,Si
1011,332,SD-WAN,24,11114.55,99.9,Si
1012,332,SD-WAN,12,22573.1,99.95,Si
1013,333,MPLS,36,17587.27,99.5,Si
1014,333,Ciberseguridad Gestionada,12,9911.61,99.95,No
1015,334,Voz IP,12,15630.67,99.9,Si
1016,334,Voz IP,36,12538.32,99.9,Si
1017,335,Cloud,24,6167.19,99.9,Si
1018,335,Data Center,12,969.13,99.5,Si
1019,335,Voz IP,36,4430.32,99.5,Si
1020,335,Cloud,12,19349.64,99.95,Si
1021,335,Data Center,24,517.37,99.9,No
1022,336,MPLS,36,13015.32,99.95,Si
1023,336,Cloud,36,10233.94,99.9,Si
1024,336,Voz IP,24,4363.54,99.95,Si
1025,336,Ciberseguridad Gestionada,24,23708.6,99.95,Si
1026,337,MPLS,24,18020.15,99.5,Si
1027,337,Data Center,24,2469.24,99.95,Si
1028,337,Internet Dedicado,36,15546.24,99.95,No
1029,338,Cloud,36,15064.58,99.5,Si
1030,338,Voz IP,24,18857.14,99.5,Si
1031,338,Cloud,36,24013.93,99.9,Si
1032,338,Ciberseguridad Gestionada,36,20190.41,99.95,No
1033,338,SD-WAN,36,7494.31,99.95,Si
1034,339,MPLS,12,13573.67,99.9,Si
1035,339,Internet Dedicado,36,7896.34,99.95,Si
1036,339,MPLS,24,21612.25,99.95,No
1037,339,MPLS,12,15633.73,99.95,No
1038,340,Internet Dedicado,36,8991.57,99.95,Si
1039,341,MPLS,24,23596.59,99.9,No
1040,342,SD-WAN,12,3969.41,99.9,No
1041,342,SD-WAN,36,19401.22,99.9,No
1042,342,Internet Dedicado,24,2668.34,99.5,Si
1043,342,Voz IP,24,15971.41,99.9,No
1044,343,Cloud,36,7750.41,99.95,Si
1045,344,Voz IP,24,8570.29,99.5,No
1046,344,Ciberseguridad Gestionada,36,22019.39,99.95,No
1047,344,SD-WAN,12,22918.38,99.9,Si
1048,344,Cloud,12,4218.51,99.5,Si
1049,345,Voz IP,12,11215.04,99.5,Si
1050,346,SD-WAN,36,5164.27,99.95,Si
1051,346,Ciberseguridad Gestionada,24,2318.26,99.5,Si
1052,347,Cloud,36,4280.99,99.95,Si
1053,347,Internet Dedicado,24,12318.88,99.95,Si
1054,347,Internet Dedicado,36,592.56,99.95,Si
1055,347,Cloud,36,7762.92,99.5,Si
1056,348,Ciberseguridad Gestionada,12,24074.39,99.5,No
1057,348,Cloud,24,13702.84,99.9,Si
1058,348,Cloud,36,9530.03,99.95,Si
1059,348,Ciberseguridad Gestionada,24,1033.3,99.9,Si
1060,348,Ciberseguridad Gestionada,24,5540.68,99.9,Si
1061,349,Voz IP,12,8534.72,99.9,No
1062,349,Internet Dedicado,12,11842.83,99.9,No
1063,349,Cloud,24,4241.91,99.5,Si
1064,350,MPLS,24,10883.28,99.5,Si
1065,351,Internet Dedicado,24,9440.69,99.5,Si
1066,351,Voz IP,24,1530.7,99.5,Si
1067,351,Internet Dedicado,36,19039.47,99.5,Si
1068,351,MPLS,24,2635.04,99.95,No
1069,352,MPLS,12,6644.63,99.9,Si
1070,352,SD-WAN,36,20673.85,99.9,No
1071,352,Ciberseguridad Gestionada,24,3558.45,99.95,Si
1072,352,Data Center,24,15175.31,99.95,No
1073,353,MPLS,12,4060.48,99.5,No
1074,354,MPLS,12,9891.85,99.5,No
1075,354,MPLS,12,24533.65,99.9,Si
1076,354,MPLS,36,13051.0,99.95,Si
1077,354,Ciberseguridad Gestionada,12,14821.34,99.95,Si
1078,355,Internet Dedicado,12,24223.34,99.95,Si
1079,355,Data Center,12,1865.89,99.95,Si
1080,355,Voz IP,12,18423.83,99.95,No
1081,356,Ciberseguridad Gestionada,12,16217.42,99.5,No
1082,356,MPLS,36,24956.25,99.9,Si
1083,357,MPLS,24,7316.13,99.95,Si
1084,357,Cloud,12,11583.06,99.9,Si
1085,357,Cloud,36,8250.95,99.9,No
1086,357,MPLS,24,18541.35,99.9,Si
1087,357,Ciberseguridad Gestionada,12,19542.57,99.5,No
1088,358,Voz IP,36,19829.76,99.9,Si
1089,359,Voz IP,12,12611.21,99.5,Si
1090,359,Internet Dedicado,12,15983.3,99.5,No
1091,359,Voz IP,24,19985.28,99.95,Si
1092,360,Data Center,24,16969.19,99.9,No
1093,360,Data Center,12,9271.47,99.5,Si
1094,361,Internet Dedicado,12,10791.14,99.5,No
1095,361,Voz IP,36,21196.09,99.5,No
1096,362,Voz IP,36,10689.26,99.5,No
1097,363,SD-WAN,36,17390.96,99.9,Si
1098,363,Data Center,12,16577.18,99.5,Si
1099,363,MPLS,36,19668.34,99.5,No
1100,363,MPLS,36,8741.97,99.9,No
1101,364,SD-WAN,24,9829.44,99.9,No
1102,364,Data Center,36,9958.47,99.95,Si
1103,364,MPLS,12,6958.82,99.95,No
1104,364,Internet Dedicado,36,21690.65,99.5,Si
1105,365,Voz IP,12,10165.8,99.5,Si
1106,366,MPLS,36,15594.45,99.95,No
1107,366,SD-WAN,12,21989.0,99.9,Si
1108,367,Internet Dedicado,36,11556.78,99.9,No
1109,367,Data Center,12,14823.86,99.5,Si
1110,368,Internet Dedicado,12,9255.34,99.95,No
1111,369,MPLS,24,11948.89,99.9,No
1112,369,Data Center,24,21745.45,99.95,Si
1113,369,MPLS,24,9537.11,99.5,Si
1114,369,Cloud,24,14290.27,99.95,No
1115,370,Ciberseguridad Gestionada,36,14286.98,99.95,Si
