ticket_id,company_id,severidad,categoria,tiempo_resolucion_horas,escalado
806,45,Alta,Equipamiento,199,1
807,45,Critica,Configuración,76,0
808,45,Alta,Latencia,121,0
809,45,Critica,Configuración,101,0
810,45,Media,Seguridad,150,1
811,45,Critica,Latencia,229,1
812,45,Media,Equipamiento,68,1
813,46,Alta,Conectividad,21,0
814,46,Baja,Configuración,21,0
815,46,Baja,Configuración,27,0
816,46,Media,Seguridad,32,0
817,46,Baja,Facturación,45,0
818,46,Media,Conectividad,38,0
819,46,Baja,Configuración,41,0
820,46,Baja,Equipamiento,42,0
821,46,Baja,Facturación,30,1
822,46,Baja,Conectividad,28,0
823,46,Baja,Equipamiento,14,0
824,46,Baja,Conectividad,33,0
825,46,Baja,Conectividad,17,0
826,46,Media,Configuración,33,0
827,46,Media,Conectividad,5,0
828,46,Media,Seguridad,10,0
829,46,Media,Seguridad,6,1
830,46,Baja,Facturación,3,0
831,46,Media,Configuración,37,0
832,46,Media,Equipamiento,35,0
833,46,Baja,Conectividad,42,0
834,46,Critica,Configuración,14,0
835,47,Baja,Latencia,8,0
836,47,Media,Facturación,17,0
837,47,Media,Facturación,39,0
838,47,Baja,Facturación,47,0
839,47,Media,Conectividad,25,0
840,47,Media,Facturación,29,0
841,47,Baja,Equipamiento,29,0
842,47,Baja,Seguridad,24,0
843,47,Baja,Latencia,19,0
844,47,Baja,Configuración,13,0
845,47,Media,Conectividad,29,0
846,47,Baja,Conectividad,13,0
847,47,Media,Facturación,3,0
848,47,Baja,Equipamiento,8,0
849,47,Media,Configuración,30,0
850,47,Baja,Latencia,45,0
851,47,Media,Configuración,27,0
852,47,Alta,Seguridad,7,0
853,47,Baja,Configuración,45,0
854,47,Media,Latencia,17,0
855,47,Alta,Equipamiento,10,0
856,48,Critica,Configuración,87,1
857,48,Alta,Configuración,232,0
858,48,Media,Configuración,155,1
859,48,Critica,Configuración,63,1
860,48,Media,Configuración,37,0
861,48,Alta,Seguridad,72,1
862,48,Alta,Facturación,63,1
863,48,Media,Facturación,53,1
864,48,Critica,Conectividad,149,0
865,48,Baja,Configuración,100,1
866,48,Critica,Equipamiento,198,0
867,48,Critica,Facturación,129,1
868,48,Critica,Conectividad,118,0
869,48,Critica,Conectividad,106,0
870,48,Alta,Equipamiento,165,1
871,48,Critica,Conectividad,218,0
872,48,Media,Conectividad,40,1
873,48,Baja,Seguridad,132,0
874,48,Baja,Facturación,120,1
875,48,Critica,Conectividad,38,1
876,48,Baja,Conectividad,66,1
877,48,Baja,Facturación,117,1
878,48,Critica,Equipamiento,96,1
879,48,Baja,Latencia,218,1
880,48,Alta,Facturación,80,1
881,48,Alta,Latencia,76,1
882,48,Alta,Facturación,91,0
883,48,Media,Facturación,53,1
884,48,Media,Equipamiento,63,1
885,48,Media,Seguridad,225,1
886,48,Baja,Equipamiento,94,1
887,48,Media,Facturación,58,0
888,48,Alta,Facturación,175,1
889,48,Alta,Latencia,178,1
890,48,Critica,Equipamiento,96,0
891,48,Media,Facturación,161,0
892,48,Media,Seguridad,49,1
893,48,Alta,Configuración,153,1
894,48,Alta,Seguridad,219,1
895,48,Critica,Configuración,40,0
896,48,Media,Facturación,190,0
897,48,Media,Seguridad,233,0
898,48,Critica,Conectividad,210,0
899,48,Critica,Facturación,192,1
900,48,Alta,Seguridad,189,1
901,48,Baja,Conectividad,181,1
902,48,Alta,Facturación,100,1
903,48,Alta,Equipamiento,86,1
904,48,Alta,Facturación,69,1
905,48,Alta,Equipamiento,174,0
906,49,Media,Conectividad,18,0
907,49,Media,Configuración,24,0
908,49,Media,Facturación,43,0
909,49,Alta,Latencia,16,0
910,49,Baja,Latencia,41,0
911,49,Baja,Seguridad,16,0
912,49,Media,Latencia,28,0
913,49,Alta,Conectividad,42,0
914,49,Baja,Facturación,36,0
915,49,Media,Equipamiento,20,0
916,49,Baja,Equipamiento,2,0
917,49,Baja,Configuración,6,0
918,49,Alta,Seguridad,38,0
919,49,Alta,Facturación,37,0
920,49,Baja,Latencia,17,0
921,49,Media,Conectividad,43,0
922,49,Baja,Seguridad,40,0
923,49,Media,Latencia,22,0
924,49,Baja,Conectividad,23,0
925,50,Baja,Conectividad,3,0
926,50,Baja,Configuración,38,0
927,50,Media,Seguridad,8,0
928,50,Media,Conectividad,5,0
929,50,Baja,Facturación,28,0
930,50,Baja,Seguridad,21,0
931,50,Alta,Equipamiento,8,0
932,50,Baja,Seguridad,33,0
933,50,Baja,Latencia,2,0
934,50,Baja,Equipamiento,6,0
935,50,Baja,Configuración,37,1
936,50,Baja,Facturación,18,0
937,51,Baja,Latencia,32,0
938,51,Baja,Equipamiento,42,0
939,51,Media,Facturación,25,0
940,51,Baja,Equipamiento,9,0
941,51,Baja,Seguridad,37,0
942,51,Baja,Facturación,9,0
943,51,Baja,Conectividad,26,0
944,51,Media,Configuración,21,0
945,51,Media,Conectividad,39,0
946,51,Baja,Conectividad,8,0
947,51,Baja,Latencia,30,0
948,51,Media,Conectividad,8,0
949,51,Media,Seguridad,31,1
950,51,Baja,Conectividad,47,0
951,51,Baja,Equipamiento,22,0
952,51,Baja,Conectividad,19,0
953,51,Baja,Conectividad,18,0
954,51,Media,Conectividad,6,0
955,51,Media,Seguridad,10,0
956,52,Baja,Seguridad,46,0
957,52,Media,Facturación,38,0
958,52,Media,Facturación,11,0
959,52,Alta,Equipamiento,19,0
960,52,Media,Conectividad,6,0
961,52,Media,Facturación,25,0
962,52,Baja,Conectividad,17,0
963,52,Baja,Latencia,42,0
964,52,Media,Equipamiento,38,0
965,53,Baja,Latencia,28,0
966,53,Baja,Latencia,36,0
967,53,Media,Conectividad,15,1
968,53,Critica,Configuración,21,0
969,53,Media,Latencia,31,0
970,53,Baja,Conectividad,15,0
971,53,Baja,Configuración,21,0
972,53,Baja,Equipamiento,11,0
973,53,Baja,Equipamiento,19,0
974,53,Media,Seguridad,22,0
975,54,Baja,Conectividad,4,0
976,54,Alta,Facturación,33,0
977,54,Baja,Seguridad,45,0
978,54,Critica,Equipamiento,33,0
979,54,Media,Facturación,12,0
980,54,Media,Equipamiento,23,0
981,54,Alta,Configuración,26,0
982,54,Baja,Seguridad,26,0
983,54,Media,Latencia,19,0
984,54,Media,Seguridad,21,0
985,54,Media,Facturación,24,0
986,54,Baja,Configuración,16,0
987,54,Baja,Facturación,37,0
988,54,Baja,Latencia,23,0
989,54,Baja,Seguridad,36,0
990,54,Baja,Latencia,31,0
991,54,Media,Seguridad,23,0
992,54,Baja,Configuración,26,0
993,54,Media,Facturación,30,0
994,55,Baja,Seguridad,5,0
995,55,Baja,Equipamiento,10,0
996,55,Media,Seguridad,7,0
997,55,Media,Configuración,5,0
998,55,Baja,Facturación,6,0
999,55,Media,Seguridad,19,0
1000,55,Media,Configuración,46,0
1001,55,Media,Conectividad,7,0
1002,55,Media,Seguridad,12,0
1003,55,Media,Seguridad,10,0
1004,55,Baja,Latencia,41,0
1005,55,Media,Equipamiento,35,0
1006,55,Baja,Seguridad,35,0
1007,55,Baja,Seguridad,38,0
1008,56,Media,Conectividad,39,0
1009,56,Media,Equipamiento,6,0
1010,56,Baja,Latencia,2,0
1011,56,Media,Conectividad,46,0
1012,56,Baja,Configuración,1,0
1013,56,Alta,Conectividad,21,0
1014,56,Baja,Equipamiento,2,0
1015,56,Baja,Seguridad,30,0
1016,56,Baja,Configuración,43,0
1017,56,Baja,Seguridad,28,0
1018,56,Alta,Conectividad,33,0
1019,56,Alta,Equipamiento,25,0
1020,56,Media,Equipamiento,26,0
1021,56,Baja,Seguridad,8,0
1022,56,Baja,Equipamiento,24,1
1023,56,Baja,Latencia,20,0
1024,56,Baja,Configuración,25,0
1025,56,Baja,Configuración,28,0
1026,56,Media,Configuración,25,0
1027,57,Media,Seguridad,37,0
1028,57,Critica,Equipamiento,31,0
1029,57,Baja,Conectividad,7,0
1030,57,Media,Equipamiento,42,0
1031,57,Media,Conectividad,20,0
1032,57,Baja,Conectividad,21,0
1033,57,Media,Conectividad,6,0
1034,57,Baja,Seguridad,44,0
1035,57,Baja,Latencia,14,0
1036,57,Baja,Configuración,17,0
1037,57,Baja,Equipamiento,17,0
1038,57,Baja,Configuración,10,0
1039,57,Baja,Facturación,29,0
1040,57,Media,Latencia,45,1
1041,58,Media,Facturación,28,0
1042,58,Media,Seguridad,16,0
1043,58,Baja,Conectividad,8,0
1044,58,Alta,Configuración,33,0
1045,58,Baja,Configuración,19,0
1046,58,Media,Configuración,18,0
1047,58,Baja,Conectividad,15,0
1048,58,Baja,Seguridad,27,0
1049,58,Baja,Conectividad,44,0
1050,59,Alta,Equipamiento,102,1
1051,59,Alta,Latencia,114,1
1052,59,Critica,Configuración,111,0
1053,59,Media,Seguridad,190,1
1054,59,Alta,Conectividad,61,1
1055,59,Critica,Facturación,116,1
1056,59,Critica,Seguridad,25,0
1057,59,Baja,Conectividad,70,0
1058,59,Critica,Facturación,199,1
1059,59,Alta,Configuración,178,0
1060,59,Baja,Seguridad,152,1
1061,59,Alta,Configuración,101,0
1062,59,Media,Seguridad,231,1
1063,59,Critica,Equipamiento,67,1
1064,59,Media,Equipamiento,219,0
1065,59,Alta,Facturación,158,0
1066,59,Baja,Latencia,61,1
1067,59,Alta,Equipamiento,90,1
1068,59,Alta,Configuración,42,1
1069,59,Media,Latencia,184,0
1070,59,Critica,Latencia,27,1
1071,59,Baja,Facturación,113,0
1072,59,Critica,Seguridad,66,1
1073,59,Media,Configuración,73,1
1074,59,Alta,Configuración,118,1
1075,59,Media,Configuración,67,1
1076,59,Critica,Conectividad,217,1
1077,59,Critica,Latencia,175,1
1078,59,Critica,Facturación,238,0
1079,59,Alta,Conectividad,163,1
1080,59,Baja,Seguridad,28,0
1081,59,Media,Latencia,148,1
1082,59,Alta,Latencia,193,1
1083,59,Media,Conectividad,55,1
1084,59,Critica,Latencia,147,1
1085,59,Media,Latencia,122,0
1086,59,Critica,Conectividad,164,0
1087,59,Critica,Conectividad,48,1
1088,59,Media,Latencia,157,1
1089,59,Critica,Conectividad,178,1
1090,59,Media,Seguridad,213,0
1091,59,Alta,Facturación,196,1
1092,59,Baja,Facturación,89,0
1093,59,Baja,Configuración,56,1
1094,59,Media,Conectividad,29,1
1095,59,Media,Latencia,100,1
1096,59,Media,Configuración,44,0
1097,59,Alta,Latencia,93,1
1098,59,Alta,Equipamiento,50,0
1099,59,Alta,Seguridad,188,1
1100,59,Alta,Configuración,221,1
1101,59,Media,Conectividad,99,0
1102,59,Alta,Equipamiento,35,1
1103,59,Alta,Equipamiento,84,1
1104,59,Alta,Latencia,34,0
1105,59,Baja,Equipamiento,210,1
1106,59,Critica,Conectividad,172,1
1107,59,Critica,Facturación,82,1
1108,59,Alta,Configuración,72,0
1109,59,Baja,Latencia,174,1
1110,59,Media,Configuración,223,1
1111,59,Critica,Seguridad,25,1
1112,59,Alta,Equipamiento,206,1
1113,59,Media,Configuración,191,1
1114,59,Critica,Configuración,192,1
1115,59,Critica,Latencia,207,1
1116,59,Critica,Facturación,182,0
1117,59,Media,Configuración,98,1
1118,59,Media,Latencia,167,0
1119,60,Media,Equipamiento,22,0
1120,60,Media,Facturación,43,0
1121,60,Baja,Conectividad,16,0
1122,60,Baja,Configuración,15,1
1123,60,Critica,Equipamiento,43,0
1124,60,Baja,Conectividad,19,0
1125,60,Media,Configuración,19,0
1126,60,Alta,Configuración,28,0
1127,60,Media,Conectividad,14,0
1128,60,Baja,Equipamiento,45,0
1129,60,Baja,Latencia,27,0
1130,60,Media,Equipamiento,31,1
1131,60,Media,Configuración,33,0
1132,60,Baja,Seguridad,29,0
1133,60,Media,Conectividad,30,1
1134,60,Media,Seguridad,39,0
1135,60,Media,Conectividad,39,0
1136,60,Media,Equipamiento,26,0
1137,60,Baja,Configuración,37,0
1138,60,Baja,Seguridad,13,1
1139,61,Baja,Latencia,22,0
1140,61,Media,Seguridad,27,0
1141,61,Baja,Seguridad,7,0
1142,61,Baja,Latencia,13,0
1143,61,Media,Conectividad,14,0
1144,61,Media,Conectividad,15,0
1145,61,Baja,Facturación,1,0
1146,61,Baja,Latencia,15,0
1147,61,Media,Configuración,33,0
1148,61,Media,Facturación,25,0
1149,61,Baja,Latencia,2,0
1150,62,Baja,Latencia,31,0
1151,62,Media,Equipamiento,8,0
1152,62,Media,Seguridad,14,0
1153,62,Baja,Latencia,27,0
1154,62,Baja,Conectividad,14,0
1155,62,Baja,Facturación,10,0
1156,62,Baja,Conectividad,8,0
1157,62,Baja,Seguridad,38,0
1158,62,Baja,Latencia,37,0
1159,62,Media,Facturación,1,0
1160,62,Media,Configuración,32,0
1161,62,Baja,Facturación,36,0
1162,62,Baja,Facturación,25,0
1163,62,Media,Configuración,12,0
1164,63,Media,Facturación,47,0
1165,63,Media,Configuración,25,0
1166,63,Baja,Configuración,4,0
1167,63,Baja,Facturación,46,0
1168,63,Media,Latencia,1,0
1169,63,Baja,Configuración,15,0
1170,63,Baja,Latencia,43,0
1171,63,Media,Latencia,44,0
1172,64,Baja,Latencia,41,0
1173,64,Baja,Conectividad,36,0
1174,64,Media,Seguridad,15,0
1175,64,Baja,Seguridad,42,0
1176,64,Media,Conectividad,5,0
1177,64,Baja,Latencia,15,0
1178,64,Baja,Facturación,23,0
1179,64,Media,Seguridad,46,0
1180,64,Baja,Latencia,7,0
1181,64,Baja,Seguridad,4,0
1182,64,Media,Configuración,2,0
1183,64,Media,Configuración,45,0
1184,64,Baja,Facturación,25,0
1185,64,Baja,Latencia,46,0
1186,64,Baja,Facturación,46,0
1187,64,Media,Conectividad,27,0
1188,65,Critica,Configuración,99,1
1189,65,Critica,Facturación,41,0
1190,65,Alta,Facturación,218,1
1191,65,Baja,Seguridad,117,1
1192,65,Critica,Equipamiento,106,1
1193,65,Critica,Conectividad,41,1
1194,65,Critica,Facturación,84,0
1195,65,Critica,Equipamiento,118,1
1196,65,Alta,Conectividad,203,0
1197,65,Media,Seguridad,119,1
1198,65,Baja,Equipamiento,113,0
1199,65,Media,Seguridad,232,1
1200,65,Alta,Latencia,202,1
1201,65,Critica,Configuración,35,1
1202,65,Media,Equipamiento,204,0
1203,65,Media,Latencia,87,1
1204,65,Baja,Configuración,52,1
1205,65,Alta,Conectividad,231,1
1206,65,Alta,Configuración,71,1
1207,65,Critica,Equipamiento,112,1
1208,65,Alta,Facturación,30,1
1209,65,Alta,Equipamiento,152,1
1210,65,Alta,Seguridad,82,1
1211,65,Media,Configuración,145,0
1212,65,Alta,Conectividad,203,0
1213,65,Critica,Seguridad,163,1
1214,65,Critica,Latencia,189,0
1215,65,Media,Facturación,201,1
1216,65,Media,Equipamiento,100,1
1217,65,Alta,Configuración,47,0
1218,65,Alta,Conectividad,175,1
1219,65,Baja,Configuración,147,0
1220,66,Baja,Seguridad,44,0
1221,66,Baja,Facturación,42,0
1222,66,Baja,Seguridad,5,0
1223,66,Baja,Seguridad,36,0
1224,66,Baja,Equipamiento,7,0
1225,66,Media,Equipamiento,44,1
1226,66,Alta,Seguridad,24,0
1227,66,Baja,Seguridad,36,1
1228,66,Baja,Latencia,29,0
1229,66,Alta,Facturación,43,0
1230,66,Baja,Configuración,34,0
1231,66,Baja,Equipamiento,20,0
1232,66,Baja,Conectividad,31,0
1233,66,Baja,Equipamiento,5,0
1234,66,Baja,Configuración,11,0
1235,66,Baja,Conectividad,43,0
1236,66,Media,Facturación,12,0
1237,66,Baja,Seguridad,41,0
1238,66,Media,Latencia,42,0
1239,66,Baja,Configuración,38,0
1240,66,Baja,Conectividad,36,0
1241,67,Baja,Facturación,31,0
1242,67,Critica,Equipamiento,23,0
1243,67,Critica,Latencia,3,0
1244,67,Baja,Seguridad,29,0
1245,67,Media,Configuración,6,0
1246,67,Baja,Seguridad,45,0
1247,68,Media,Equipamiento,8,0
1248,68,Baja,Equipamiento,36,0
1249,68,Media,Conectividad,21,0
1250,68,Media,Configuración,21,1
1251,68,Baja,Conectividad,16,0
1252,68,Media,Latencia,29,0
1253,68,Media,Configuración,23,0
1254,68,Media,Facturación,30,0
1255,68,Media,Equipamiento,26,0
1256,68,Media,Latencia,45,0
1257,68,Baja,Conectividad,29,0
1258,68,Alta,Facturación,21,0
1259,68,Baja,Seguridad,9,0
1260,68,Baja,Latencia,6,0
1261,68,Baja,Seguridad,36,0
1262,68,Baja,Seguridad,32,0
1263,68,Media,Conectividad,32,0
1264,68,Baja,Seguridad,4,0
1265,68,Baja,Seguridad,32,1
1266,68,Baja,Conectividad,18,0
1267,68,Media,Equipamiento,28,0
1268,68,Baja,Facturación,22,0
1269,69,Media,Configuración,4,0
1270,69,Baja,Equipamiento,15,0
1271,69,Baja,Equipamiento,37,0
1272,69,Baja,Seguridad,20,0
1273,69,Baja,Facturación,23,0
1274,69,Alta,Latencia,25,0
1275,69,Alta,Facturación,25,0
1276,69,Media,Conectividad,4,0
1277,69,Baja,Configuración,5,0
1278,69,Media,Latencia,6,0
1279,70,Baja,Seguridad,8,0
1280,70,Baja,Seguridad,30,0
1281,70,Media,Configuración,25,0
1282,70,Media,Equipamiento,14,1
1283,70,Alta,Latencia,44,0
1284,70,Media,Latencia,23,0
1285,70,Media,Equipamiento,27,0
1286,70,Baja,Latencia,30,0
1287,70,Media,Seguridad,16,0
1288,70,Media,Seguridad,31,0
1289,70,Media,Seguridad,9,0
1290,70,Media,Facturación,9,0
1291,70,Media,Facturación,26,0
1292,70,Baja,Equipamiento,16,0
1293,70,Media,Configuración,47,0
1294,70,Baja,Configuración,21,0
1295,70,Alta,Latencia,20,0
1296,70,Media,Conectividad,29,0
1297,70,Media,Seguridad,40,0
1298,71,Baja,Latencia,23,0
1299,71,Media,Seguridad,9,0
1300,71,Critica,Equipamiento,15,0
1301,71,Baja,Latencia,26,0
1302,71,Critica,Equipamiento,30,0
1303,71,Baja,Seguridad,2,0
1304,71,Baja,Equipamiento,45,0
1305,71,Media,Facturación,6,0
1306,71,Alta,Latencia,7,0
1307,71,Media,Configuración,10,0
1308,71,Media,Facturación,47,0
1309,71,Baja,Conectividad,6,0
1310,71,Baja,Facturación,18,0
1311,72,Media,Equipamiento,209,0
1312,72,Critica,Configuración,57,1
1313,72,Critica,Equipamiento,127,1
1314,72,Alta,Equipamiento,221,1
1315,72,Media,Conectividad,35,1
1316,72,Alta,Latencia,69,1
1317,72,Critica,Configuración,158,0
1318,72,Alta,Facturación,150,1
1319,72,Critica,Configuración,212,1
1320,72,Baja,Configuración,93,1
1321,72,Alta,Configuración,129,0
1322,72,Critica,Seguridad,207,1
1323,72,Critica,Facturación,76,1
1324,72,Media,Facturación,210,1
1325,72,Media,Configuración,67,1
1326,72,Media,Seguridad,99,1
1327,72,Media,Seguridad,141,0
1328,72,Media,Latencia,75,1
1329,72,Baja,Equipamiento,51,1
1330,72,Critica,Facturación,159,0
1331,72,Critica,Equipamiento,133,1
1332,72,Media,Facturación,120,1
1333,72,Media,Configuración,112,1
1334,72,Baja,Seguridad,239,1
1335,72,Critica,Configuración,41,0
1336,72,Media,Seguridad,29,1
1337,72,Media,Configuración,27,0
1338,72,Media,Seguridad,218,1
1339,72,Media,Facturación,89,1
1340,72,Alta,Seguridad,183,0
1341,72,Critica,Facturación,39,0
1342,72,Media,Equipamiento,82,1
1343,72,Baja,Latencia,90,0
1344,72,Critica,Seguridad,121,0
1345,72,Media,Configuración,192,1
1346,72,Baja,Seguridad,111,0
1347,72,Alta,Seguridad,47,1
1348,72,Media,Seguridad,222,1
1349,72,Critica,Seguridad,67,0
1350,72,Media,Configuración,67,1
1351,72,Media,Configuración,29,0
1352,72,Media,Facturación,32,0
1353,72,Critica,Latencia,184,1
1354,72,Alta,Equipamiento,45,1
1355,72,Baja,Latencia,102,0
1356,72,Alta,Conectividad,221,1
1357,72,Baja,Facturación,140,1
1358,72,Media,Latencia,165,1
1359,72,Media,Facturación,155,1
1360,72,Media,Latencia,101,1
1361,72,Media,Seguridad,144,1
1362,72,Media,Configuración,176,1
1363,72,Alta,Facturación,152,1
1364,72,Alta,Conectividad,158,1
1365,73,Alta,Equipamiento,4,0
1366,73,Critica,Seguridad,37,0
1367,73,Baja,Equipamiento,4,0
1368,73,Media,Configuración,15,0
1369,73,Baja,Conectividad,19,0
1370,73,Media,Conectividad,32,0
1371,73,Baja,Seguridad,41,0
1372,73,Media,Conectividad,8,0
1373,73,Media,Seguridad,41,0
1374,73,Media,Equipamiento,14,0
1375,73,Media,Latencia,1,0
1376,73,Media,Conectividad,1,0
1377,73,Baja,Seguridad,37,0
1378,74,Baja,Facturación,17,0
1379,74,Baja,Equipamiento,46,0
1380,74,Media,Conectividad,12,0
1381,74,Media,Configuración,9,0
1382,74,Baja,Equipamiento,12,0
1383,74,Baja,Seguridad,37,0
1384,74,Baja,Configuración,26,0
1385,74,Media,Latencia,41,0
1386,74,Baja,Facturación,47,0
1387,74,Baja,Latencia,31,0
1388,74,Baja,Facturación,15,0
1389,74,Media,Latencia,42,0
1390,74,Alta,Equipamiento,16,0
1391,74,Alta,Configuración,22,0
1392,74,Media,Latencia,45,0
1393,75,Media,Conectividad,2,1
1394,75,Media,Latencia,25,0
1395,75,Baja,Configuración,41,0
1396,75,Baja,Facturación,38,0
1397,75,Baja,Equipamiento,10,0
1398,75,Baja,Seguridad,25,0
1399,75,Baja,Configuración,11,0
1400,75,Baja,Seguridad,7,0
1401,76,Baja,Conectividad,24,0
1402,76,Alta,Latencia,20,0
1403,76,Media,Latencia,39,0
1404,76,Media,Conectividad,33,0
1405,76,Alta,Latencia,40,0
1406,76,Baja,Configuración,6,0
1407,76,Baja,Equipamiento,28,0
1408,76,Media,Facturación,39,0
1409,76,Media,Conectividad,10,0
1410,76,Baja,Facturación,15,0
1411,76,Baja,Equipamiento,28,0
1412,76,Baja,Conectividad,6,0
1413,76,Baja,Conectividad,1,0
1414,76,Baja,Configuración,30,0
1415,76,Baja,Conectividad,4,0
1416,76,Media,Configuración,15,0
1417,76,Baja,Latencia,20,0
1418,76,Baja,Seguridad,37,0
1419,76,Media,Latencia,1,0
1420,76,Media,Seguridad,19,0
1421,76,Alta,Seguridad,25,0
1422,77,Baja,Facturación,30,1
1423,77,Baja,Facturación,5,0
1424,77,Media,Facturación,33,0
1425,77,Baja,Configuración,1,0
1426,77,Media,Conectividad,6,0
1427,77,Media,Facturación,26,0
1428,77,Baja,Configuración,8,0
1429,77,Baja,Latencia,25,0
1430,78,Baja,Latencia,27,0
1431,78,Baja,Latencia,13,0
1432,78,Baja,Latencia,13,0
1433,78,Media,Configuración,47,0
1434,78,Baja,Facturación,22,1
1435,78,Baja,Conectividad,30,0
1436,78,Alta,Latencia,9,0
1437,78,Media,Equipamiento,25,0
1438,78,Baja,Seguridad,7,0
1439,78,Media,Equipamiento,38,0
1440,78,Media,Latencia,23,0
1441,78,Media,Configuración,1,0
1442,79,Baja,Seguridad,35,0
1443,79,Media,Latencia,12,0
1444,79,Baja,Latencia,31,0
1445,79,Media,Latencia,45,0
1446,79,Media,Configuración,3,1
1447,79,Media,Conectividad,45,0
1448,80,Baja,Conectividad,47,0
1449,80,Media,Conectividad,42,0
1450,80,Baja,Equipamiento,13,0
1451,80,Baja,Facturación,3,1
1452,80,Media,Configuración,13,0
1453,80,Baja,Conectividad,34,0
1454,80,Baja,Configuración,7,0
1455,80,Baja,Latencia,21,0
1456,81,Baja,Facturación,42,0
1457,81,Baja,Conectividad,12,0
1458,81,Baja,Seguridad,36,0
1459,81,Baja,Conectividad,47,0
1460,81,Media,Configuración,22,0
1461,81,Baja,Conectividad,11,0
1462,81,Baja,Facturación,40,0
1463,81,Baja,Equipamiento,12,0
1464,81,Media,Facturación,24,0
1465,81,Critica,Configuración,28,0
1466,81,Baja,Seguridad,21,0
1467,81,Media,Facturación,34,0
1468,81,Media,Equipamiento,35,0
1469,81,Baja,Configuración,37,0
1470,81,Baja,Equipamiento,21,0
1471,81,Media,Conectividad,5,0
1472,81,Media,Latencia,21,0
1473,81,Media,Conectividad,27,0
1474,81,Baja,Seguridad,31,0
1475,82,Media,Facturación,11,0
1476,82,Media,Seguridad,34,0
1477,82,Baja,Equipamiento,25,0
1478,82,Alta,Configuración,12,0
1479,82,Baja,Equipamiento,42,0
1480,82,Media,Configuración,11,0
1481,82,Media,Latencia,9,0
1482,82,Baja,Facturación,42,1
1483,82,Baja,Equipamiento,18,0
1484,82,Baja,Latencia,45,0
1485,82,Media,Conectividad,45,0
1486,82,Baja,Configuración,33,0
1487,82,Media,Seguridad,17,0
1488,82,Baja,Latencia,38,0
1489,82,Baja,Equipamiento,20,0
1490,82,Alta,Conectividad,31,0
1491,83,Media,Latencia,25,0
1492,83,Baja,Latencia,23,0
1493,83,Media,Equipamiento,26,0
1494,83,Media,Equipamiento,14,0
1495,83,Media,Facturación,20,0
1496,83,Media,Conectividad,14,1
1497,83,Media,Configuración,22,0
1498,83,Baja,Latencia,44,0
