company_id,churn,motivo_abandono,risk_score
3947,0,Permanece,9.99
3948,0,Permanece,19.5
3949,0,Permanece,39.7
3950,0,Permanece,7.82
3951,0,Permanece,29.07
3952,0,Permanece,18.65
3953,0,Permanece,47.21
3954,0,Permanece,29.87
3955,0,Permanece,41.02
3956,1,Cambio tecnológico,80.57
3957,1,Competencia,76.99
3958,0,Permanece,12.58
3959,0,Permanece,19.26
3960,0,Permanece,28.5
3961,0,Permanece,0.56
3962,1,Calidad de servicio,72.21
3963,0,Permanece,59.63
3964,0,Permanece,30.76
3965,1,Precio,94.58
3966,0,Permanece,34.45
3967,0,Permanece,20.87
3968,0,Permanece,16.38
3969,0,Permanece,12.9
3970,0,Permanece,45.13
3971,0,Permanece,20.86
3972,0,Permanece,39.19
3973,0,Permanece,25.94
3974,0,Permanece,46.97
3975,0,Permanece,48.31
3976,0,Permanece,14.3
3977,0,Permanece,45.32
3978,0,Permanece,3.67
3979,0,Permanece,2.29
3980,0,Permanece,9.8
3981,0,Permanece,14.3
3982,0,Permanece,58.46
3983,1,Cambio tecnológico,80.65
3984,0,Permanece,17.09
3985,1,Cambio tecnológico,93.76
3986,0,Permanece,16.26
3987,0,Permanece,19.62
3988,0,Permanece,3.93
3989,0,Permanece,39.38
3990,0,Permanece,8.69
3991,0,Permanece,1.51
3992,0,Permanece,26.25
3993,0,Permanece,47.09
3994,0,Permanece,11.0
3995,0,Permanece,22.09
3996,0,Permanece,24.34
3997,0,Permanece,51.28
3998,0,Permanece,1.38
3999,0,Permanece,15.39
4000,0,Permanece,4.62
4001,0,Permanece,3.08
4002,1,Fusión empresarial,80.18
4003,0,Permanece,42.36
4004,0,Permanece,21.1
4005,0,Permanece,52.27
4006,0,Permanece,43.84
4007,0,Permanece,53.7
4008,0,Permanece,58.83
4009,0,Permanece,12.62
4010,0,Permanece,4.38
4011,0,Permanece,32.23
4012,0,Permanece,50.21
4013,0,Permanece,42.82
4014,0,Permanece,58.85
4015,1,Cambio tecnológico,85.93
4016,0,Permanece,28.24
4017,0,Permanece,36.24
4018,0,Permanece,21.3
4019,0,Permanece,37.72
4020,0,Permanece,26.85
4021,0,Permanece,39.0
4022,0,Permanece,10.88
4023,1,Precio,70.12
4024,1,Cambio tecnológico,72.36
4025,0,Permanece,52.69
4026,0,Permanece,57.65
4027,0,Permanece,57.51
4028,0,Permanece,35.82
4029,0,Permanece,38.99
4030,1,Fusión empresarial,78.83
4031,0,Permanece,46.3
4032,0,Permanece,48.69
4033,0,Permanece,4.61
4034,0,Permanece,54.54
4035,0,Permanece,46.06
4036,0,Permanece,37.26
4037,1,Fusión empresarial,76.01
4038,0,Permanece,45.38
4039,0,Permanece,12.13
4040,0,Permanece,32.91
4041,0,Permanece,53.31
4042,0,Permanece,15.86
4043,1,Fusión empresarial,73.08
4044,1,Fusión empresarial,80.54
4045,0,Permanece,39.62
4046,0,Permanece,41.79
4047,1,Competencia,83.44
4048,0,Permanece,49.35
4049,0,Permanece,38.59
4050,0,Permanece,44.02
4051,0,Permanece,28.58
4052,1,Cambio tecnológico,78.11
4053,0,Permanece,25.65
4054,0,Permanece,7.36
4055,1,Fusión empresarial,86.98
4056,0,Permanece,9.22
4057,0,Permanece,58.93
4058,0,Permanece,1.05
4059,1,Fusión empresarial,80.79
4060,0,Permanece,56.25
4061,1,Fusión empresarial,80.77
4062,0,Permanece,45.04
4063,1,Calidad de servicio,88.95
4064,0,Permanece,50.52
4065,0,Permanece,17.39
4066,1,Competencia,88.36
4067,0,Permanece,11.27
4068,1,Precio,87.5
4069,0,Permanece,53.18
4070,1,Calidad de servicio,88.73
4071,0,Permanece,21.5
4072,0,Permanece,9.26
4073,0,Permanece,25.12
4074,0,Permanece,21.9
4075,0,Permanece,25.71
4076,0,Permanece,29.14
4077,0,Permanece,23.64
4078,0,Permanece,14.14
4079,1,Cambio tecnológico,84.84
4080,0,Permanece,50.56
4081,0,Permanece,0.06
4082,1,Competencia,76.82
4083,0,Permanece,11.14
4084,0,Permanece,45.08
4085,1,Cambio tecnológico,98.96
4086,0,Permanece,14.68
4087,0,Permanece,11.57
4088,0,Permanece,29.88
4089,0,Permanece,56.3
4090,0,Permanece,41.87
4091,0,Permanece,11.51
4092,0,Permanece,13.95
4093,0,Permanece,18.19
4094,0,Permanece,47.05
4095,0,Permanece,8.14
4096,0,Permanece,19.06
4097,0,Permanece,31.56
4098,0,Permanece,55.51
4099,0,Permanece,47.7
4100,0,Permanece,37.47
4101,0,Permanece,25.69
4102,0,Permanece,6.65
4103,0,Permanece,38.44
4104,0,Permanece,1.17
4105,0,Permanece,37.61
4106,0,Permanece,33.59
4107,0,Permanece,14.43
4108,0,Permanece,46.93
4109,1,Competencia,94.59
4110,0,Permanece,2.95
4111,1,Fusión empresarial,77.79
4112,0,Permanece,47.76
4113,0,Permanece,3.97
4114,1,Competencia,95.63
4115,0,Permanece,22.31
4116,1,Fusión empresarial,96.61
4117,0,Permanece,42.07
4118,0,Permanece,30.65
4119,0,Permanece,22.06
4120,0,Permanece,24.86
4121,1,Competencia,93.31
4122,0,Permanece,22.07
4123,1,Calidad de servicio,71.81
4124,0,Permanece,40.76
4125,0,Permanece,6.59
4126,1,Precio,93.24
4127,0,Permanece,29.28
4128,0,Permanece,19.74
4129,0,Permanece,4.98
4130,0,Permanece,19.81
4131,0,Permanece,18.71
4132,0,Permanece,3.89
4133,0,Permanece,43.15
4134,1,Cambio tecnológico,80.22
4135,0,Permanece,51.6
4136,1,Precio,86.85
4137,1,Competencia,88.02
4138,0,Permanece,3.17
4139,0,Permanece,22.92
4140,0,Permanece,44.58
4141,0,Permanece,40.26
4142,0,Permanece,9.4
4143,0,Permanece,54.43
4144,0,Permanece,25.31
4145,1,Precio,90.15
4146,1,Precio,76.65
4147,0,Permanece,16.91
4148,0,Permanece,12.65
4149,0,Permanece,38.11
4150,1,Competencia,84.16
4151,1,Cambio tecnológico,77.33
4152,0,Permanece,46.34
4153,0,Permanece,47.72
4154,0,Permanece,51.0
4155,0,Permanece,50.78
4156,0,Permanece,21.13
4157,0,Permanece,50.6
4158,0,Permanece,9.11
4159,0,Permanece,51.2
4160,0,Permanece,51.98
4161,0,Permanece,56.29
4162,0,Permanece,39.16
4163,0,Permanece,4.97
4164,0,Permanece,50.18
4165,1,Competencia,91.18
4166,1,Fusión empresarial,77.51
4167,1,Calidad de servicio,90.32
4168,0,Permanece,29.56
4169,0,Permanece,43.44
4170,0,Permanece,21.58
4171,0,Permanece,10.87
4172,0,Permanece,54.59
4173,0,Permanece,11.94
4174,0,Permanece,30.51
4175,0,Permanece,36.28
4176,0,Permanece,1.07
4177,0,Permanece,59.73
4178,0,Permanece,51.14
4179,0,Permanece,51.9
4180,0,Permanece,47.02
4181,0,Permanece,15.07
4182,0,Permanece,8.98
4183,1,Precio,73.99
4184,0,Permanece,5.32
4185,0,Permanece,55.23
4186,0,Permanece,14.5
4187,0,Permanece,39.94
4188,1,Fusión empresarial,89.33
4189,0,Permanece,39.53
4190,1,Cambio tecnológico,73.31
4191,0,Permanece,53.85
4192,0,Permanece,20.36
4193,0,Permanece,6.45
4194,0,Permanece,48.44
4195,0,Permanece,47.76
4196,0,Permanece,8.36
4197,0,Permanece,40.57
4198,0,Permanece,20.13
4199,0,Permanece,17.18
4200,0,Permanece,39.51
4201,0,Permanece,14.52
4202,0,Permanece,34.4
4203,1,Precio,70.88
4204,0,Permanece,53.25
4205,0,Permanece,42.07
4206,0,Permanece,31.6
4207,0,Permanece,24.43
4208,0,Permanece,16.35
4209,0,Permanece,11.1
4210,0,Permanece,50.21
4211,0,Permanece,29.48
4212,0,Permanece,11.78
4213,0,Permanece,29.34
4214,0,Permanece,19.56
4215,0,Permanece,35.25
4216,0,Permanece,43.65
4217,0,Permanece,52.59
4218,0,Permanece,47.77
4219,0,Permanece,27.7
4220,0,Permanece,28.62
4221,0,Permanece,23.84
4222,0,Permanece,59.68
4223,0,Permanece,59.3
4224,0,Permanece,40.63
4225,0,Permanece,12.15
4226,1,Cambio tecnológico,85.41
4227,0,Permanece,38.79
4228,0,Permanece,2.44
4229,0,Permanece,8.33
4230,0,Permanece,11.87
4231,1,Calidad de servicio,99.89
4232,0,Permanece,4.66
4233,1,Precio,78.46
4234,0,Permanece,54.1
4235,1,Fusión empresarial,93.53
4236,0,Permanece,27.09
4237,0,Permanece,28.78
4238,0,Permanece,44.85
4239,0,Permanece,20.92
4240,1,Precio,91.73
4241,1,Cambio tecnológico,93.62
4242,0,Permanece,40.98
4243,0,Permanece,35.04
4244,0,Permanece,15.74
4245,0,Permanece,32.31
4246,1,Cambio tecnológico,85.4
4247,0,Permanece,2.24
4248,0,Permanece,8.28
4249,0,Permanece,27.28
4250,0,Permanece,3.79
4251,0,Permanece,57.45
4252,0,Permanece,1.15
4253,0,Permanece,25.44
4254,0,Permanece,3.03
4255,0,Permanece,37.38
4256,0,Permanece,35.02
4257,0,Permanece,49.51
4258,1,Cambio tecnológico,86.04
4259,0,Permanece,25.41
4260,0,Permanece,38.43
4261,0,Permanece,10.93
4262,0,Permanece,0.93
4263,0,Permanece,3.06
4264,0,Permanece,25.49
4265,1,Precio,95.28
4266,1,Calidad de servicio,76.08
4267,0,Permanece,13.52
4268,1,Fusión empresarial,90.07
4269,0,Permanece,20.99
4270,0,Permanece,31.12
4271,1,Fusión empresarial,89.77
4272,0,Permanece,47.3
4273,0,Permanece,25.22
4274,0,Permanece,7.09
4275,0,Permanece,5.74
4276,0,Permanece,50.79
4277,0,Permanece,7.1
4278,0,Permanece,52.18
4279,0,Permanece,19.01
4280,0,Permanece,3.22
4281,0,Permanece,3.85
4282,1,Competencia,79.38
4283,0,Permanece,45.32
4284,0,Permanece,58.38
4285,0,Permanece,51.14
4286,0,Permanece,14.29
4287,1,Cambio tecnológico,88.36
4288,0,Permanece,42.93
4289,0,Permanece,40.18
4290,0,Permanece,46.98
4291,0,Permanece,19.6
4292,0,Permanece,26.22
4293,0,Permanece,58.73
4294,0,Permanece,37.8
4295,0,Permanece,27.63
4296,0,Permanece,17.46
4297,0,Permanece,59.81
4298,0,Permanece,48.75
4299,0,Permanece,2.32
4300,0,Permanece,3.23
4301,0,Permanece,16.89
4302,0,Permanece,7.21
4303,0,Permanece,31.25
4304,0,Permanece,32.28
4305,0,Permanece,20.91
4306,0,Permanece,48.83
4307,0,Permanece,47.29
4308,0,Permanece,56.29
4309,0,Permanece,19.14
4310,0,Permanece,3.22
4311,1,Calidad de servicio,85.12
4312,0,Permanece,45.06
4313,1,Precio,75.16
4314,0,Permanece,53.03
4315,0,Permanece,33.51
4316,0,Permanece,31.2
4317,0,Permanece,9.0
4318,0,Permanece,9.65
4319,1,Precio,94.22
4320,0,Permanece,53.14
4321,0,Permanece,47.64
4322,0,Permanece,46.14
4323,0,Permanece,10.8
4324,0,Permanece,17.88
4325,1,Calidad de servicio,95.41
4326,0,Permanece,19.44
4327,0,Permanece,24.97
4328,0,Permanece,38.29
4329,1,Competencia,89.15
4330,0,Permanece,53.47
4331,0,Permanece,2.19
4332,0,Permanece,56.8
4333,0,Permanece,59.55
4334,1,Precio,93.18
4335,0,Permanece,28.48
4336,0,Permanece,10.89
4337,0,Permanece,21.53
4338,0,Permanece,21.2
4339,0,Permanece,51.5
4340,0,Permanece,30.01
4341,0,Permanece,37.79
4342,0,Permanece,12.84
4343,0,Permanece,9.04
4344,0,Permanece,52.73
4345,1,Precio,93.14
4346,0,Permanece,8.39
4347,0,Permanece,52.69
4348,0,Permanece,9.95
4349,0,Permanece,18.09
4350,0,Permanece,35.54
4351,0,Permanece,7.01
4352,1,Competencia,76.47
4353,0,Permanece,30.35
4354,0,Permanece,5.54
4355,0,Permanece,18.09
4356,0,Permanece,52.51
4357,0,Permanece,46.88
4358,0,Permanece,37.63
4359,0,Permanece,17.01
4360,0,Permanece,57.75
4361,0,Permanece,0.91
4362,0,Permanece,23.7
4363,1,Fusión empresarial,98.56
4364,0,Permanece,19.33
4365,0,Permanece,15.59
4366,0,Permanece,11.13
4367,0,Permanece,6.98
4368,1,Cambio tecnológico,81.6
4369,0,Permanece,32.94
4370,0,Permanece,59.09
4371,0,Permanece,53.98
4372,0,Permanece,9.98
4373,0,Permanece,18.61
4374,0,Permanece,54.88
4375,0,Permanece,54.09
4376,0,Permanece,57.46
4377,0,Permanece,3.18
4378,0,Permanece,44.62
4379,0,Permanece,34.59
4380,0,Permanece,29.22
4381,0,Permanece,4.38
4382,0,Permanece,23.72
4383,0,Permanece,22.13
4384,0,Permanece,42.92
4385,0,Permanece,32.77
4386,0,Permanece,56.2
4387,0,Permanece,54.99
4388,0,Permanece,40.45
4389,0,Permanece,35.67
4390,0,Permanece,43.36
4391,0,Permanece,5.54
4392,0,Permanece,11.52
4393,0,Permanece,24.82
4394,0,Permanece,20.81
4395,0,Permanece,30.4
4396,0,Permanece,31.14
4397,0,Permanece,11.53
4398,0,Permanece,28.86
4399,0,Permanece,32.51
4400,1,Competencia,93.3
4401,0,Permanece,42.49
4402,0,Permanece,28.32
4403,1,Cambio tecnológico,89.29
4404,0,Permanece,57.23
4405,1,Calidad de servicio,84.37
4406,1,Cambio tecnológico,93.96
4407,0,Permanece,14.9
4408,0,Permanece,50.18
4409,1,Calidad de servicio,78.37
4410,0,Permanece,38.89
4411,0,Permanece,9.72
4412,0,Permanece,55.32
4413,0,Permanece,12.63
4414,0,Permanece,42.24
4415,1,Fusión empresarial,91.95
4416,0,Permanece,59.69
4417,0,Permanece,13.55
4418,0,Permanece,30.52
4419,0,Permanece,34.98
4420,0,Permanece,46.24
4421,0,Permanece,50.27
4422,0,Permanece,17.34
4423,0,Permanece,48.8
4424,1,Cambio tecnológico,99.69
4425,0,Permanece,9.41
4426,1,Competencia,90.1
4427,0,Permanece,17.85
4428,1,Fusión empresarial,89.32
4429,0,Permanece,25.34
4430,0,Permanece,59.75
4431,0,Permanece,48.53
4432,0,Permanece,47.45
4433,0,Permanece,6.45
4434,0,Permanece,10.58
4435,0,Permanece,37.89
4436,0,Permanece,0.48
4437,0,Permanece,50.91
4438,0,Permanece,27.69
4439,0,Permanece,33.36
4440,0,Permanece,50.46
4441,0,Permanece,23.43
4442,0,Permanece,46.43
4443,0,Permanece,59.87
4444,0,Permanece,38.4
4445,0,Permanece,47.39
4446,0,Permanece,7.35
4447,0,Permanece,43.42
4448,0,Permanece,49.74
4449,0,Permanece,17.67
4450,0,Permanece,34.89
4451,0,Permanece,28.9
4452,0,Permanece,19.77
4453,0,Permanece,11.71
4454,1,Fusión empresarial,82.85
4455,1,Competencia,99.28
4456,0,Permanece,52.52
4457,0,Permanece,15.47
4458,0,Permanece,17.25
4459,0,Permanece,40.36
4460,0,Permanece,31.29
4461,0,Permanece,49.16
4462,0,Permanece,54.47
4463,0,Permanece,56.65
4464,0,Permanece,46.63
4465,1,Cambio tecnológico,78.18
4466,0,Permanece,10.3
4467,0,Permanece,43.84
4468,0,Permanece,38.22
4469,1,Calidad de servicio,88.92
4470,0,Permanece,16.65
4471,0,Permanece,21.22
4472,0,Permanece,32.76
4473,0,Permanece,55.03
4474,0,Permanece,50.43
4475,0,Permanece,45.48
4476,1,Competencia,75.47
4477,0,Permanece,36.72
4478,0,Permanece,30.99
4479,0,Permanece,42.64
4480,0,Permanece,33.81
4481,0,Permanece,30.03
4482,0,Permanece,6.5
4483,0,Permanece,6.48
4484,0,Permanece,40.12
4485,0,Permanece,41.03
4486,0,Permanece,38.29
4487,0,Permanece,42.95
4488,0,Permanece,6.02
4489,0,Permanece,27.6
4490,1,Fusión empresarial,86.51
4491,0,Permanece,23.84
4492,0,Permanece,46.11
4493,0,Permanece,31.69
4494,0,Permanece,13.45
4495,0,Permanece,26.62
4496,0,Permanece,20.95
4497,1,Precio,86.16
4498,0,Permanece,24.29
4499,0,Permanece,27.0
4500,0,Permanece,4.47
4501,0,Permanece,33.94
4502,0,Permanece,28.68
4503,0,Permanece,54.98
4504,1,Competencia,77.78
4505,0,Permanece,36.16
4506,0,Permanece,49.66
4507,0,Permanece,42.9
4508,0,Permanece,20.14
4509,0,Permanece,22.69
4510,0,Permanece,45.29
4511,0,Permanece,22.62
4512,0,Permanece,23.52
4513,0,Permanece,39.55
4514,0,Permanece,36.45
4515,0,Permanece,35.53
4516,1,Competencia,98.29
4517,0,Permanece,12.85
4518,0,Permanece,21.0
4519,0,Permanece,6.76
4520,0,Permanece,49.12
4521,0,Permanece,37.37
4522,0,Permanece,40.24
4523,0,Permanece,43.41
4524,0,Permanece,48.72
4525,0,Permanece,4.65
4526,0,Permanece,48.15
4527,0,Permanece,20.61
4528,1,Fusión empresarial,91.1
4529,1,Fusión empresarial,78.43
4530,1,Competencia,88.94
4531,1,Cambio tecnológico,87.92
4532,0,Permanece,47.47
4533,0,Permanece,57.27
4534,0,Permanece,35.69
4535,0,Permanece,26.07
4536,1,Cambio tecnológico,93.6
4537,0,Permanece,31.46
4538,1,Precio,93.32
4539,0,Permanece,41.91
4540,0,Permanece,20.68
4541,1,Calidad de servicio,77.23
4542,0,Permanece,34.71
4543,0,Permanece,8.69
4544,0,Permanece,53.42
4545,0,Permanece,19.84
4546,0,Permanece,31.78
4547,0,Permanece,2.92
4548,0,Permanece,0.72
4549,0,Permanece,19.59
4550,0,Permanece,45.07
4551,1,Competencia,87.48
4552,0,Permanece,49.48
4553,1,Cambio tecnológico,81.87
4554,1,Cambio tecnológico,72.4
4555,0,Permanece,1.05
4556,0,Permanece,5.26
4557,0,Permanece,41.84
4558,0,Permanece,29.16
4559,0,Permanece,25.73
4560,0,Permanece,11.46
4561,0,Permanece,10.42
4562,0,Permanece,15.52
4563,0,Permanece,24.14
4564,0,Permanece,55.89
4565,0,Permanece,47.46
4566,0,Permanece,10.7
4567,0,Permanece,31.42
4568,0,Permanece,3.66
4569,0,Permanece,23.02
4570,0,Permanece,58.26
4571,0,Permanece,26.27
4572,1,Calidad de servicio,74.23
4573,0,Permanece,47.47
4574,0,Permanece,39.09
4575,0,Permanece,3.56
4576,0,Permanece,33.23
4577,0,Permanece,0.31
4578,0,Permanece,38.83
4579,0,Permanece,59.74
4580,1,Fusión empresarial,99.26
4581,0,Permanece,19.27
4582,0,Permanece,12.89
4583,0,Permanece,34.12
4584,0,Permanece,39.65
4585,0,Permanece,18.67
4586,0,Permanece,50.58
4587,0,Permanece,38.53
4588,0,Permanece,55.54
4589,0,Permanece,41.11
4590,0,Permanece,24.34
4591,1,Competencia,75.64
4592,0,Permanece,49.86
4593,0,Permanece,18.13
4594,0,Permanece,51.71
4595,1,Precio,81.42
4596,0,Permanece,30.47
4597,1,Calidad de servicio,92.08
4598,0,Permanece,8.58
4599,0,Permanece,20.01
4600,0,Permanece,46.67
4601,0,Permanece,5.96
4602,0,Permanece,22.0
4603,0,Permanece,41.62
4604,0,Permanece,3.89
4605,0,Permanece,15.94
4606,0,Permanece,21.73
4607,1,Fusión empresarial,78.42
4608,0,Permanece,57.08
4609,0,Permanece,43.43
4610,1,Fusión empresarial,72.15
4611,1,Fusión empresarial,71.15
4612,0,Permanece,12.74
4613,0,Permanece,41.67
4614,0,Permanece,52.59
4615,0,Permanece,55.97
4616,1,Fusión empresarial,93.16
4617,0,Permanece,48.77
4618,0,Permanece,12.66
4619,0,Permanece,38.93
4620,1,Precio,80.21
4621,0,Permanece,27.15
4622,0,Permanece,5.77
4623,0,Permanece,6.4
4624,0,Permanece,2.58
4625,1,Fusión empresarial,76.51
4626,0,Permanece,24.1
4627,0,Permanece,35.93
4628,0,Permanece,28.47
4629,0,Permanece,8.82
4630,0,Permanece,2.74
4631,0,Permanece,3.7
4632,0,Permanece,39.34
4633,1,Calidad de servicio,82.6
4634,1,Fusión empresarial,78.1
4635,1,Precio,74.66
4636,1,Fusión empresarial,97.7
4637,0,Permanece,35.14
4638,0,Permanece,29.41
4639,0,Permanece,15.18
4640,0,Permanece,21.87
4641,0,Permanece,55.99
4642,0,Permanece,9.45
4643,0,Permanece,7.72
4644,0,Permanece,56.37
4645,1,Precio,89.72
4646,1,Fusión empresarial,73.79
4647,0,Permanece,56.18
4648,0,Permanece,27.46
4649,0,Permanece,18.21
4650,1,Competencia,89.09
4651,0,Permanece,1.88
4652,0,Permanece,22.18
4653,0,Permanece,51.49
4654,0,Permanece,6.22
4655,0,Permanece,52.45
4656,1,Precio,80.69
4657,0,Permanece,26.19
4658,0,Permanece,55.01
4659,0,Permanece,25.71
4660,0,Permanece,33.2
4661,0,Permanece,46.49
4662,0,Permanece,22.79
4663,0,Permanece,12.57
4664,0,Permanece,43.98
4665,0,Permanece,52.59
4666,0,Permanece,20.3
4667,1,Fusión empresarial,72.01
4668,0,Permanece,26.1
4669,0,Permanece,58.79
4670,0,Permanece,32.5
4671,1,Precio,84.66
4672,0,Permanece,30.08
4673,1,Precio,83.54
4674,0,Permanece,40.57
4675,0,Permanece,25.43
4676,0,Permanece,18.01
4677,1,Fusión empresarial,95.87
4678,0,Permanece,49.46
4679,0,Permanece,6.38
4680,0,Permanece,27.49
4681,0,Permanece,38.01
4682,0,Permanece,2.35
4683,0,Permanece,11.73
4684,0,Permanece,13.52
4685,0,Permanece,8.41
4686,0,Permanece,4.22
4687,0,Permanece,10.04
4688,0,Permanece,57.62
4689,1,Fusión empresarial,70.9
4690,0,Permanece,32.54
4691,0,Permanece,1.84
4692,0,Permanece,38.18
4693,0,Permanece,38.07
4694,0,Permanece,42.35
4695,0,Permanece,1.9
4696,0,Permanece,58.25
4697,0,Permanece,9.74
4698,0,Permanece,25.42
4699,0,Permanece,59.5
4700,0,Permanece,43.85
4701,1,Precio,99.71
4702,1,Calidad de servicio,98.67
4703,0,Permanece,45.5
4704,1,Competencia,93.44
4705,1,Cambio tecnológico,83.01
4706,1,Precio,71.83
4707,0,Permanece,5.14
4708,0,Permanece,50.06
4709,0,Permanece,15.63
4710,0,Permanece,43.85
4711,0,Permanece,16.47
4712,1,Precio,99.25
4713,0,Permanece,59.21
4714,0,Permanece,16.23
4715,0,Permanece,50.76
4716,0,Permanece,19.61
4717,1,Competencia,76.46
4718,0,Permanece,51.84
4719,0,Permanece,21.03
4720,0,Permanece,41.74
4721,0,Permanece,12.73
4722,0,Permanece,8.79
4723,1,Fusión empresarial,87.57
4724,0,Permanece,36.58
4725,0,Permanece,17.43
4726,0,Permanece,11.61
4727,0,Permanece,34.28
4728,0,Permanece,58.01
4729,1,Fusión empresarial,82.65
4730,0,Permanece,48.69
4731,0,Permanece,21.87
4732,0,Permanece,41.73
4733,0,Permanece,13.87
4734,0,Permanece,23.88
4735,1,Calidad de servicio,75.53
4736,0,Permanece,3.32
4737,0,Permanece,27.64
4738,0,Permanece,32.74
4739,1,Calidad de servicio,99.79
4740,0,Permanece,19.5
4741,0,Permanece,8.92
4742,0,Permanece,52.02
4743,1,Fusión empresarial,70.16
4744,0,Permanece,21.77
4745,0,Permanece,40.15
4746,0,Permanece,4.11
4747,0,Permanece,31.9
4748,0,Permanece,6.81
4749,0,Permanece,14.84
4750,0,Permanece,17.56
4751,0,Permanece,20.42
4752,0,Permanece,31.69
4753,0,Permanece,42.98
4754,0,Permanece,35.45
4755,0,Permanece,41.64
4756,0,Permanece,9.29
4757,0,Permanece,41.11
4758,1,Competencia,73.46
4759,0,Permanece,32.79
4760,0,Permanece,43.04
4761,0,Permanece,53.86
4762,0,Permanece,10.53
4763,1,Cambio tecnológico,76.06
4764,0,Permanece,11.44
4765,1,Fusión empresarial,83.96
4766,0,Permanece,40.8
4767,0,Permanece,6.11
4768,0,Permanece,48.05
4769,0,Permanece,44.55
4770,0,Permanece,29.75
4771,0,Permanece,40.85
4772,1,Precio,78.35
4773,0,Permanece,27.87
4774,0,Permanece,49.03
4775,0,Permanece,41.99
4776,0,Permanece,52.76
4777,0,Permanece,13.44
4778,0,Permanece,37.0
4779,0,Permanece,56.81
4780,0,Permanece,16.48
4781,0,Permanece,49.4
4782,0,Permanece,13.36
4783,0,Permanece,31.76
4784,0,Permanece,27.04
4785,0,Permanece,9.15
4786,1,Precio,97.44
4787,0,Permanece,42.87
4788,0,Permanece,59.34
4789,0,Permanece,51.38
4790,0,Permanece,38.32
4791,0,Permanece,5.87
4792,1,Cambio tecnológico,97.4
4793,1,Cambio tecnológico,78.67
4794,0,Permanece,57.26
4795,0,Permanece,53.65
4796,0,Permanece,47.49
4797,0,Permanece,20.7
4798,0,Permanece,44.92
4799,0,Permanece,38.75
4800,0,Permanece,4.2
4801,0,Permanece,17.07
4802,0,Permanece,19.11
4803,0,Permanece,0.17
4804,0,Permanece,29.48
4805,0,Permanece,55.37
4806,0,Permanece,55.79
4807,0,Permanece,56.41
4808,1,Fusión empresarial,72.73
4809,0,Permanece,38.13
4810,0,Permanece,18.82
4811,0,Permanece,46.05
4812,1,Precio,79.98
4813,0,Permanece,43.07
4814,1,Competencia,80.14
4815,0,Permanece,36.43
4816,0,Permanece,50.32
4817,0,Permanece,40.79
4818,0,Permanece,51.95
4819,0,Permanece,1.24
4820,0,Permanece,43.52
4821,0,Permanece,23.83
4822,0,Permanece,0.45
4823,0,Permanece,13.98
4824,0,Permanece,49.59
4825,0,Permanece,55.65
4826,1,Calidad de servicio,91.82
4827,0,Permanece,29.7
4828,0,Permanece,15.12
4829,0,Permanece,4.11
4830,0,Permanece,34.03
4831,0,Permanece,43.9
4832,0,Permanece,34.78
4833,0,Permanece,15.66
4834,0,Permanece,39.95
4835,0,Permanece,57.8
4836,0,Permanece,28.67
4837,0,Permanece,42.15
4838,0,Permanece,34.24
4839,0,Permanece,14.41
4840,1,Competencia,90.95
4841,0,Permanece,5.36
4842,0,Permanece,14.35
4843,1,Competencia,78.39
4844,0,Permanece,30.36
4845,0,Permanece,11.48
4846,0,Permanece,56.29
4847,0,Permanece,40.6
4848,0,Permanece,29.38
4849,0,Permanece,59.2
4850,0,Permanece,46.86
4851,0,Permanece,49.42
4852,0,Permanece,56.14
4853,0,Permanece,43.56
4854,0,Permanece,25.49
4855,0,Permanece,23.77
4856,0,Permanece,16.06
4857,0,Permanece,51.93
4858,0,Permanece,27.57
4859,0,Permanece,18.13
4860,1,Competencia,95.19
4861,0,Permanece,46.54
4862,0,Permanece,59.19
4863,0,Permanece,34.16
4864,0,Permanece,9.4
4865,1,Calidad de servicio,91.82
4866,0,Permanece,50.17
4867,0,Permanece,23.91
4868,0,Permanece,31.6
4869,0,Permanece,12.49
4870,0,Permanece,58.76
4871,0,Permanece,27.76
4872,0,Permanece,45.49
4873,1,Cambio tecnológico,83.76
4874,1,Precio,75.51
4875,0,Permanece,44.58
4876,0,Permanece,29.72
4877,0,Permanece,45.95
4878,0,Permanece,15.22
4879,0,Permanece,35.65
4880,0,Permanece,21.61
4881,0,Permanece,27.28
4882,0,Permanece,11.78
4883,0,Permanece,32.76
4884,0,Permanece,22.6
4885,1,Fusión empresarial,94.13
4886,0,Permanece,57.05
4887,0,Permanece,13.18
4888,1,Calidad de servicio,85.4
4889,0,Permanece,54.95
4890,0,Permanece,9.18
4891,0,Permanece,29.12
4892,0,Permanece,49.37
4893,0,Permanece,32.91
4894,0,Permanece,17.22
4895,0,Permanece,3.75
4896,0,Permanece,1.88
4897,1,Precio,72.14
4898,0,Permanece,38.52
4899,0,Permanece,15.02
4900,0,Permanece,4.47
4901,0,Permanece,26.99
4902,0,Permanece,35.38
4903,0,Permanece,22.06
4904,0,Permanece,16.16
4905,0,Permanece,5.87
4906,0,Permanece,36.55
4907,0,Permanece,12.03
4908,1,Precio,72.12
4909,0,Permanece,12.49
4910,0,Permanece,8.79
4911,0,Permanece,1.84
4912,0,Permanece,29.66
4913,0,Permanece,46.24
4914,0,Permanece,57.26
4915,1,Calidad de servicio,77.66
4916,0,Permanece,15.95
4917,0,Permanece,40.82
4918,0,Permanece,19.63
